acc,start,end,label
P06701,77,82,disordered
P06701,83,158,structured
P06701,159,165,disordered
P06701,166,213,structured
P06701,214,549,disordered
P06701,550,617,structured
P06701,618,620,disordered
P06701,621,634,structured
P06701,635,638,disordered
P06701,639,760,structured
P06701,761,768,disordered
P06701,769,839,structured
P06701,840,848,disordered
P06701,849,975,structured
P06701,976,978,disordered
P06709,4,115,structured
P06709,125,141,structured
P06709,143,192,structured
P06709,198,211,structured
P06709,212,234,disordered
P06709,235,317,structured
P06734,150,159,disordered
P06734,160,243,structured
P06734,244,258,disordered
P06734,259,288,structured
P06734,293,321,disordered
P06748,1,259,disordered
P06782,54,63,structured
P06782,68,87,structured
P06782,100,122,structured
P06782,127,196,structured
P06782,197,214,disordered
P06782,215,224,structured
P06782,230,320,structured
P06782,465,498,structured
P06782,503,537,structured
P06782,564,574,structured
P06782,578,591,structured
P06782,610,630,structured
P06786,8,258,structured
P06786,259,275,disordered
P06786,276,334,structured
P06786,340,404,structured
P06786,409,420,disordered
P06786,421,484,structured
P06786,490,526,structured
P06786,532,602,structured
P06786,607,631,structured
P06786,632,681,disordered
P06786,682,1070,structured
P06786,1071,1106,disordered
P06786,1109,1177,structured
P06786,1178,1201,disordered
P07237,21,134,structured
P07237,136,249,structured
P07237,255,319,structured
P07237,323,334,disordered
P07237,335,347,structured
P07237,348,357,disordered
P07237,368,476,structured
P07237,479,508,disordered
P07250,1,24,disordered
P07250,26,45,structured
P07250,46,57,disordered
P07250,58,75,structured
P07250,76,110,disordered
P07250,111,286,structured
P07250,287,316,disordered
P07250,317,355,structured
P07276,2,34,structured
P07276,35,52,disordered
P07276,53,87,structured
P07276,88,111,disordered
P07276,640,767,disordered
P07276,768,830,structured
P07276,831,834,disordered
P07276,835,898,structured
P07276,899,908,disordered
P07276,909,925,structured
P07276,926,927,disordered
P07276,928,982,structured
P07276,983,986,disordered
P07363,124,158,disordered
P07363,228,257,disordered
P07363,264,646,structured
P07550,35,176,structured
P07550,178,231,structured
P07550,269,339,structured
P07550,342,413,disordered
P07567,1,439,structured
P07567,546,605,disordered
P07673,1,105,disordered
P07902,1,21,disordered
P07902,28,48,structured
P07902,49,63,disordered
P07902,64,366,structured
P07902,367,379,disordered
P08008,1,100,disordered
P08179,1,109,structured
P08179,110,132,disordered
P08179,133,209,structured
P08235,1,602,disordered
P08235,603,671,structured
P08235,761,907,structured
P08235,918,949,structured
P08235,953,971,structured
P08240,130,238,disordered
P08245,1,31,disordered
P08245,32,108,structured
P08253,31,109,structured
P08253,111,278,structured
P08253,279,282,disordered
P08253,283,442,structured
P08253,443,460,disordered
P08253,461,660,structured
P08263,2,222,disordered
P08294,19,54,disordered
P08294,57,222,structured
P08294,224,240,disordered
P08392,258,289,disordered
P08392,300,411,structured
P08392,419,485,structured
P08476,30,50,disordered
P08476,51,180,structured
P08476,181,201,disordered
P08476,202,299,structured
P08476,300,320,disordered
P08476,321,324,structured
P08476,326,329,structured
P08476,330,338,disordered
P08476,339,346,structured
P08476,348,350,structured
P08476,352,354,structured
P08476,355,389,disordered
P08476,390,407,structured
P08476,408,409,disordered
P08476,410,426,structured
P08523,1,34,structured
P08523,35,49,disordered
P08523,50,56,structured
P08523,57,68,disordered
P08523,69,83,structured
P08523,84,99,disordered
P08523,100,163,structured
P08572,1489,1521,structured
P08572,1529,1547,structured
P08572,1562,1627,structured
P08572,1629,1638,disordered
P08572,1639,1668,structured
P08572,1680,1696,disordered
P08572,1697,1710,structured
P08581,25,41,disordered
P08581,42,91,structured
P08581,92,110,disordered
P08581,111,150,structured
P08581,151,155,disordered
P08581,164,167,disordered
P08581,168,204,structured
P08581,206,209,disordered
P08581,210,301,structured
P08581,302,311,disordered
P08581,312,377,structured
P08581,378,383,disordered
P08581,384,393,structured
P08581,394,414,disordered
P08581,415,497,structured
P08581,499,557,structured
P08581,565,567,disordered
P08581,628,633,disordered
P08581,658,740,disordered
P08581,997,1009,disordered
P08581,1038,1066,disordered
P08581,1067,1079,structured
P08581,1085,1090,disordered
P08581,1098,1104,disordered
P08581,1112,1122,disordered
P08581,1123,1146,structured
P08581,1147,1152,disordered
P08581,1153,1222,structured
P08581,1223,1246,disordered
P08581,1247,1283,structured
P08581,1284,1291,disordered
P08581,1292,1304,structured
P08581,1305,1307,disordered
P08581,1308,1344,structured
P08581,1345,1351,disordered
P08581,1355,1360,disordered
P08621,1,62,disordered
P08621,63,89,structured
P08621,90,102,disordered
P08621,103,180,structured
P08621,181,437,disordered
P08775,1529,1970,disordered
P09012,1,7,disordered
P09012,8,48,structured
P09012,49,50,disordered
P09012,51,87,structured
P09012,90,282,disordered
P09038,134,161,disordered
P09038,162,285,structured
P09038,286,288,disordered
P09077,298,331,disordered
P09077,332,384,structured
P09327,360,613,disordered
P09327,614,719,structured
P09327,793,827,structured
P09372,1,32,disordered
P09372,38,108,structured
P09372,116,195,structured
P09693,1,23,disordered
P09693,26,138,structured
P09693,139,182,disordered
P09803,156,160,disordered
P09803,161,182,structured
P09803,183,187,disordered
P09803,188,260,structured
P09803,261,300,disordered
P09803,301,369,structured
P09803,370,380,disordered
P09803,381,590,structured
P09803,591,617,disordered
P09803,624,700,disordered
P09803,732,884,disordered
P09919,39,65,structured
P09919,69,94,structured
P09919,104,156,structured
P09919,157,166,disordered
P09919,170,205,structured
P09938,1,41,disordered
P09938,42,57,structured
P09938,69,144,structured
P09938,150,359,structured
P09938,360,399,disordered
P09951,2,111,disordered
P09951,113,166,structured
P09951,175,329,structured
P09951,344,417,structured
P0A4T9,2,71,structured
P0A4T9,77,106,structured
P0A4T9,111,159,disordered
P0A4T9,160,253,structured
P0A6G1,17,31,disordered
P0A6H5,3,88,structured
P0A6H5,94,123,structured
P0A6H5,175,209,disordered
P0A6H5,228,263,structured
P0A6H5,269,434,structured
P0A6R3,1,98,disordered
P0A705,1,381,disordered
P0A705,382,882,structured
P0A707,14,36,structured
P0A707,78,89,disordered
P0A707,90,180,structured
P0A7G2,8,100,structured
P0A7G2,101,133,disordered
P0A7K2,33,43,disordered
P0A7U3,3,81,structured
P0A7U3,82,92,disordered
P0A877,1,53,structured
P0A877,54,74,disordered
P0A877,76,180,structured
P0A877,190,267,structured
P0A8H9,40,65,disordered
P0A8S9,3,78,structured
P0A8S9,83,116,disordered
P0A910,23,38,structured
P0A910,39,51,disordered
P0A910,52,84,structured
P0A910,92,166,structured
P0A910,167,180,disordered
P0A910,181,192,structured
P0A968,1,74,disordered
P0A9A6,10,62,structured
P0A9A6,68,169,structured
P0A9A6,173,316,structured
P0A9A6,317,383,disordered
P0A9J4,1,292,structured
P0A9J4,294,303,disordered
P0A9K9,1,149,structured
P0A9K9,153,196,disordered
P0AAC0,3,199,structured
P0AAC0,212,268,structured
P0AAC0,269,282,disordered
P0AAC0,283,307,structured
P0AB38,21,80,disordered
P0AB71,2,177,structured
P0AB71,178,194,disordered
P0AB71,197,225,structured
P0AB71,236,359,structured
P0ABE0,1,77,disordered
P0ABJ3,1,18,disordered
P0ABJ3,22,203,structured
P0ABK7,1,151,disordered
P0ABQ4,1,8,structured
P0ABQ4,9,24,disordered
P0ABQ4,25,62,structured
P0ABQ4,63,72,disordered
P0ABQ4,73,115,structured
P0ABQ4,116,132,disordered
P0ABQ4,133,159,structured
P0ABS1,12,16,structured
P0ABS1,17,33,disordered
P0ABS1,34,151,structured
P0ABS5,1,12,disordered
P0ABS5,115,191,structured
P0ABS5,195,286,structured
P0ABS5,288,418,structured
P0ABS5,449,580,structured
P0AC88,2,34,structured
P0AC88,35,55,disordered
P0AC88,56,316,structured
P0AC88,318,358,structured
P0AC88,359,372,disordered
P0ACF8,3,46,structured
P0ACF8,48,56,structured
P0ACF8,57,89,disordered
P0ACF8,90,137,structured
P0ACN7,1,67,disordered
P0ACX9,1,20,disordered
P0ACX9,24,63,structured
P0AD27,1,244,disordered
P0AD49,3,90,structured
P0AD49,91,113,disordered
P0ADC1,20,32,disordered
P0ADC1,33,128,structured
P0ADC1,139,169,structured
P0ADC1,170,182,disordered
P0ADV9,1,22,structured
P0ADV9,24,58,disordered
P0AE70,5,15,structured
P0AE70,16,29,disordered
P0AE70,30,66,structured
P0AE70,71,111,structured
P0AE72,4,47,structured
P0AE72,48,82,disordered
P0AE98,19,49,disordered
P0AE98,50,53,structured
P0AES9,22,110,disordered
P0AFC3,1,14,disordered
P0AFC3,15,38,structured
P0AFC3,39,59,disordered
P0AFC3,64,127,structured
P0AFC3,128,147,disordered
P0AFD1,1,10,disordered
P0AFD1,11,166,structured
P0AFD6,1,22,disordered
P0AFD6,36,180,structured
P0AFE0,1,76,structured
P0AFE0,79,162,structured
P0AFE0,165,184,disordered
P0AFG8,1,55,disordered
P0AFG8,57,400,structured
P0AFG8,401,413,disordered
P0AFG8,415,540,structured
P0AFG8,541,557,disordered
P0AFG8,559,887,structured
P0AFX7,1,64,structured
P0AFX7,77,108,disordered
P0AFX7,121,216,disordered
P0AFZ3,7,110,structured
P0AFZ3,111,165,disordered
P0AG16,2,77,structured
P0AG16,81,337,structured
P0AG16,346,481,structured
P0AG16,484,505,disordered
P0AG86,9,142,structured
P0AG86,143,155,disordered
P0C066,20,29,disordered
P0C066,33,359,structured
P0C077,2,54,structured
P0C077,56,80,structured
P0C077,81,95,disordered
P0C079,1,79,disordered
P0C5S4,1,84,structured
P0C5S4,85,97,disordered
P0C5S4,98,114,structured
P0C746,3,77,disordered
P0CE18,4,17,structured
P0CE18,20,99,disordered
P0CE18,109,260,structured
P0CF51,102,112,disordered
P0CL52,23,44,structured
P0CL52,52,166,structured
P0CL52,170,228,structured
P0CL52,243,263,structured
P0CL52,426,513,disordered
P0CL52,514,658,structured
P0CL52,659,685,disordered
P0CU49,1,238,disordered
P0DJ89,218,314,disordered
P0DMC7,3,125,structured
P0DMC7,133,147,disordered
P0DMC7,150,207,structured
P0DN86,22,131,structured
P0DN86,132,165,disordered
P0DOC6,103,174,disordered
P0DOC6,350,448,structured
P0DOC6,457,549,structured
P0DOC6,553,797,structured
P0DOC6,803,826,structured
P0DOC6,829,885,structured
P0DOC6,891,913,structured
P0DOC6,914,1005,disordered
P0DOC6,1013,1383,structured
P0DSM4,1,25,disordered
P0DTC2,1,26,disordered
P0DTC2,27,66,structured
P0DTC2,67,80,disordered
P0DTC2,82,96,structured
P0DTC2,98,113,structured
P0DTC2,115,138,structured
P0DTC2,142,164,disordered
P0DTC2,173,185,disordered
P0DTC2,188,210,structured
P0DTC2,216,242,structured
P0DTC2,246,262,disordered
P0DTC2,264,318,structured
P0DTC2,319,541,disordered
P0DTC2,542,617,structured
P0DTC2,621,640,disordered
P0DTC2,641,672,structured
P0DTC2,673,687,disordered
P0DTC2,691,811,structured
P0DTC2,813,826,structured
P0DTC2,828,853,disordered
P0DTC2,856,939,structured
P0DTC2,944,1139,structured
P0DTC2,1147,1273,disordered
P0DTC3,1,40,disordered
P0DTC3,41,173,structured
P0DTC3,182,237,structured
P0DTC3,239,275,disordered
P0DTC4,8,57,structured
P0DTC4,61,75,disordered
P0DTH5,1,45,disordered
P0DTH5,46,69,structured
P0DTH5,77,147,structured
P0DTH5,154,219,structured
P0DTH5,226,263,structured
P0DTH5,280,374,structured
P10071,106,236,disordered
P10071,328,344,disordered
P10275,1,537,disordered
P10275,538,621,structured
P10275,622,636,disordered
P10275,642,672,disordered
P10275,673,843,structured
P10275,844,852,disordered
P10275,853,918,structured
P10275,919,920,disordered
P10415,1,9,disordered
P10415,10,25,structured
P10415,26,91,disordered
P10415,92,203,structured
P10415,204,207,disordered
P10415,208,218,structured
P10451,1,314,disordered
P10619,2,286,structured
P10619,288,327,disordered
P10619,328,431,structured
P10619,433,480,structured
P10674,314,330,disordered
P10674,331,624,structured
P10686,20,192,structured
P10686,207,233,structured
P10686,245,524,structured
P10686,544,614,structured
P10686,619,645,structured
P10686,649,763,structured
P10686,770,787,disordered
P10686,856,934,structured
P10686,947,1215,structured
P10761,39,118,structured
P10761,119,131,disordered
P10761,132,143,structured
P10902,5,43,structured
P10902,44,56,disordered
P10902,57,103,structured
P10902,104,141,disordered
P10902,142,410,structured
P10902,414,533,structured
P10912,51,69,structured
P10912,97,252,structured
P10912,257,269,structured
P10912,270,620,disordered
P10961,1,167,disordered
P10961,260,332,disordered
P10997,23,89,disordered
P11021,1,24,disordered
P11021,27,83,structured
P11021,85,406,structured
P11021,411,633,structured
P11021,634,654,disordered
P11166,9,455,structured
P11166,456,492,disordered
P11233,1,10,disordered
P11233,13,182,structured
P11233,187,203,disordered
P11274,1,72,disordered
P11274,489,621,structured
P11274,622,638,disordered
P11274,639,688,structured
P11274,707,740,structured
P11274,750,886,structured
P11274,1266,1271,disordered
P11309,14,31,disordered
P11309,35,80,structured
P11309,84,305,structured
P11387,1,214,disordered
P11387,215,626,structured
P11387,628,719,disordered
P11387,720,765,structured
P11409,16,178,structured
P11409,179,216,disordered
P11409,217,335,structured
P11746,2,17,disordered
P11746,18,98,structured
P11795,2,101,disordered
P11795,102,388,structured
P11859,41,51,disordered
P11859,55,183,structured
P11859,192,353,structured
P11859,355,427,structured
P11859,429,440,disordered
P11859,442,474,structured
P11912,33,165,structured
P11912,166,226,disordered
P11926,1,18,disordered
P11926,19,30,structured
P11926,37,157,structured
P11926,168,297,structured
P11926,311,341,structured
P11926,348,392,structured
P11926,395,421,structured
P11926,422,461,disordered
P11938,1,123,disordered
P11938,124,212,structured
P11938,353,359,disordered
P11938,361,479,structured
P11938,480,512,disordered
P11938,513,564,structured
P11938,565,602,disordered
P11938,627,676,disordered
P11938,677,823,structured
P11938,824,827,disordered
P12081,1,52,disordered
P12081,54,105,structured
P12081,112,159,structured
P12081,168,218,structured
P12081,294,341,structured
P12081,344,355,disordered
P12081,356,400,structured
P12081,403,502,structured
P12272,37,50,disordered
P12272,52,67,structured
P12272,68,144,disordered
P12301,1,119,disordered
P12301,121,231,structured
P12302,1,96,disordered
P12302,97,116,structured
P12302,117,188,disordered
P12302,189,215,structured
P12302,221,267,structured
P12355,1,77,disordered
P12355,78,231,structured
P12357,70,167,disordered
P12359,1,88,disordered
P12359,89,331,structured
P12464,4,82,structured
P12464,84,173,disordered
P12537,6,215,structured
P12537,226,276,structured
P12537,304,585,disordered
P12810,1,42,disordered
P12956,1,34,disordered
P12956,35,158,structured
P12956,161,222,structured
P12956,223,230,disordered
P12956,237,532,structured
P12956,533,609,disordered
P12996,4,315,structured
P12996,316,346,disordered
P13010,1,5,disordered
P13010,6,169,structured
P13010,170,181,disordered
P13010,190,191,disordered
P13010,196,299,structured
P13010,301,323,structured
P13010,324,326,disordered
P13010,327,541,structured
P13010,543,594,disordered
P13010,705,732,disordered
P13183,30,35,structured
P13183,36,56,disordered
P13183,57,78,structured
P13199,8,107,disordered
P13199,108,120,structured
P13199,147,417,structured
P13255,1,41,disordered
P13255,42,225,structured
P13255,236,293,structured
P13338,1,31,disordered
P13338,32,102,structured
P13338,103,112,disordered
P13551,6,39,structured
P13551,40,67,disordered
P13551,68,399,structured
P13551,416,434,disordered
P13551,435,444,structured
P13551,448,463,structured
P13551,464,475,disordered
P13551,476,688,structured
P13569,5,108,structured
P13569,118,374,structured
P13569,375,390,disordered
P13569,391,401,structured
P13569,402,439,disordered
P13569,440,532,structured
P13569,533,538,disordered
P13569,539,541,structured
P13569,542,546,disordered
P13569,547,635,structured
P13569,636,648,disordered
P13569,654,838,disordered
P13569,846,883,structured
P13569,910,1100,structured
P13569,1102,1121,structured
P13569,1125,1172,structured
P13569,1193,1203,disordered
P13569,1207,1429,structured
P13647,1,167,disordered
P13647,350,381,disordered
P13647,382,476,structured
P13647,478,590,disordered
P13674,24,74,structured
P13674,79,150,structured
P13674,151,160,disordered
P13674,161,253,structured
P13693,1,10,structured
P13693,11,14,disordered
P13693,15,29,structured
P13693,30,31,disordered
P13693,37,68,disordered
P13693,69,172,structured
P13848,2,98,disordered
P14061,2,190,structured
P14061,191,199,disordered
P14061,203,285,structured
P14061,286,328,disordered
P14598,1,3,disordered
P14598,151,156,disordered
P14598,170,172,disordered
P14598,213,228,disordered
P14598,284,285,disordered
P14598,287,295,structured
P14598,296,330,disordered
P14598,331,332,structured
P14598,333,340,disordered
P14598,343,390,disordered
P14602,192,209,disordered
P14635,1,78,disordered
P14635,165,170,disordered
P14635,171,424,structured
P14635,425,433,disordered
P14678,1,7,disordered
P14678,8,45,structured
P14678,46,64,disordered
P14678,65,86,structured
P14678,87,240,disordered
P14736,1,125,disordered
P14736,130,239,structured
P14736,243,299,structured
P14736,301,303,disordered
P14736,305,504,structured
P14736,516,527,disordered
P14736,528,598,structured
P14736,600,605,disordered
P14736,606,628,structured
P14736,630,754,disordered
P14859,1,200,disordered
P14859,278,284,disordered
P14859,285,317,structured
P14859,319,354,structured
P14859,355,384,disordered
P14859,385,403,structured
P14859,405,436,structured
P14859,437,442,disordered
P14868,1,20,disordered
P14868,163,172,disordered
P14868,224,247,disordered
P14868,273,282,disordered
P14868,336,393,structured
P14907,1,608,disordered
P14907,637,726,structured
P14907,742,778,structured
P14907,788,823,structured
P15146,1,467,disordered
P15273,20,63,disordered
P15273,187,468,structured
P15311,3,129,structured
P15311,130,150,disordered
P15311,151,297,structured
P15311,298,586,disordered
P15374,6,146,structured
P15374,147,166,disordered
P15374,168,217,structured
P15374,220,230,structured
P15382,1,23,structured
P15382,24,45,disordered
P15382,46,71,structured
P15382,72,91,disordered
P15382,92,106,structured
P15382,107,129,disordered
P15391,23,39,structured
P15391,48,128,structured
P15391,138,152,disordered
P15391,153,167,structured
P15391,185,275,structured
P15391,296,317,structured
P15436,95,490,structured
P15436,497,984,structured
P15436,1007,1051,disordered
P15436,1052,1097,structured
P15498,2,129,structured
P15498,130,141,disordered
P15498,151,155,disordered
P15498,156,169,structured
P15498,181,188,disordered
P15498,190,416,structured
P15498,417,419,disordered
P15498,420,457,structured
P15498,458,463,disordered
P15498,464,475,structured
P15498,476,481,disordered
P15498,482,564,structured
P15498,565,584,disordered
P15498,628,775,structured
P15825,12,29,structured
P15825,30,62,disordered
P15825,63,73,structured
P15825,74,348,disordered
P15848,42,405,structured
P15848,406,422,disordered
P15848,423,533,structured
P15865,1,219,disordered
P15927,1,44,disordered
P15927,45,108,structured
P15927,109,117,disordered
P15927,118,170,structured
P15927,171,270,disordered
P15941,921,922,disordered
P15941,929,931,disordered
P15941,932,1144,structured
P15941,1145,1152,disordered
P15941,1184,1198,disordered
P16006,1,62,structured
P16006,63,82,disordered
P16006,83,193,structured
P16009,6,173,structured
P16009,175,341,structured
P16009,346,361,disordered
P16009,362,482,structured
P16009,484,575,structured
P16035,27,208,structured
P16035,209,220,disordered
P16050,22,162,disordered
P16070,21,152,structured
P16070,153,178,disordered
P16070,669,742,disordered
P16243,63,79,disordered
P16243,84,636,structured
P16333,4,57,structured
P16333,59,108,disordered
P16333,109,377,structured
P16442,65,175,structured
P16442,179,194,disordered
P16442,197,345,structured
P16458,10,224,structured
P16458,233,385,disordered
P16471,27,55,structured
P16471,58,138,structured
P16471,145,195,structured
P16471,198,228,structured
P16471,236,598,disordered
P16869,37,57,disordered
P16869,58,729,structured
P17109,1,471,structured
P17109,472,488,disordered
P17109,489,556,structured
P17120,1,71,disordered
P17181,34,48,structured
P17181,49,58,disordered
P17181,59,91,structured
P17181,95,149,structured
P17181,162,270,structured
P17181,275,326,structured
P17181,330,436,disordered
P17181,489,507,structured
P17405,49,85,disordered
P17405,86,613,structured
P17405,614,631,disordered
P17480,103,192,structured
P17480,481,546,structured
P17480,547,560,disordered
P17810,284,346,disordered
P17931,1,115,disordered
P17931,116,250,structured
P17947,118,165,disordered
P17947,169,258,structured
P18065,220,311,structured
P18065,312,325,disordered
P18272,25,240,disordered
P18272,241,361,structured
P18272,368,385,structured
P18272,600,645,disordered
P18615,139,378,disordered
P19250,25,35,disordered
P19250,36,189,structured
P19339,111,123,disordered
P19339,124,157,structured
P19339,158,167,disordered
P19339,168,200,structured
P19339,201,211,disordered
P19339,212,243,structured
P19339,244,253,disordered
P19339,254,275,structured
P19429,1,40,disordered
P19429,41,85,structured
P19429,88,128,structured
P19429,129,164,disordered
P19429,167,210,disordered
P19525,1,79,structured
P19525,80,100,disordered
P19525,101,169,structured
P19525,170,255,disordered
P19525,258,333,structured
P19525,334,357,disordered
P19525,358,374,structured
P19525,375,389,disordered
P19525,390,436,structured
P19525,437,465,disordered
P19525,466,482,structured
P19525,483,500,disordered
P19525,501,540,structured
P19525,542,551,disordered
P19554,39,81,disordered
P19594,22,64,disordered
P19597,19,105,disordered
P19597,262,271,structured
P19597,293,374,structured
P19634,85,502,structured
P19634,516,540,structured
P19634,546,678,structured
P19634,680,815,disordered
P19880,279,299,structured
P19880,300,322,disordered
P19880,323,564,structured
P19880,565,650,disordered
P19957,23,60,disordered
P19957,71,117,structured
P20220,4,73,structured
P20220,74,112,disordered
P20239,42,117,structured
P20239,123,134,structured
P20239,145,303,structured
P20239,306,360,structured
P20239,463,484,disordered
P20239,485,525,structured
P20239,527,574,structured
P20239,578,591,structured
P20239,601,656,structured
P20351,24,368,structured
P20351,369,379,disordered
P20435,1,71,disordered
P20435,72,153,structured
P20592,1,92,disordered
P20592,93,598,structured
P20592,599,621,disordered
P20592,622,711,structured
P20676,1,1076,disordered
P21246,32,46,disordered
P21246,47,83,structured
P21246,84,95,disordered
P21246,96,132,structured
P21246,133,168,disordered
P21397,1,11,disordered
P21397,12,110,structured
P21397,116,210,structured
P21397,214,464,structured
P21397,465,527,disordered
P21401,154,370,disordered
P21401,371,378,structured
P21401,379,395,disordered
P21401,396,439,structured
P21401,440,469,disordered
P21401,470,1118,structured
P21513,14,29,structured
P21513,119,131,structured
P21513,176,200,structured
P21513,212,307,structured
P21513,314,393,structured
P21513,401,489,structured
P21513,498,1061,disordered
P21517,1,131,disordered
P21517,132,237,structured
P21517,243,418,structured
P21517,419,430,disordered
P21517,431,600,structured
P21575,5,346,structured
P21575,347,356,disordered
P21575,357,393,structured
P21575,394,404,disordered
P21575,405,496,structured
P21575,497,517,disordered
P21575,518,534,structured
P21575,538,575,structured
P21575,583,628,structured
P21575,629,652,disordered
P21575,653,743,structured
P21580,6,149,structured
P21580,150,161,disordered
P21580,164,179,structured
P21580,187,211,structured
P21580,213,228,disordered
P21580,229,265,structured
P21580,268,277,structured
P21580,283,314,structured
P21580,324,356,structured
P21580,381,416,structured
P21580,605,634,structured
P21580,759,789,structured
P21583,36,91,structured
P21583,92,103,disordered
P21583,104,116,structured
P21583,127,141,disordered
P21583,142,152,structured
P21734,1,149,structured
P21734,150,172,disordered
P21734,173,215,structured
P21736,1,54,disordered
P21736,55,106,structured
P21793,1,14,disordered
P21793,31,51,disordered
P21793,52,356,structured
P21815,1,317,disordered
P21952,247,318,structured
P21952,319,342,disordered
P21952,343,397,structured
P22033,12,35,disordered
P22033,37,128,structured
P22033,131,500,structured
P22033,506,576,structured
P22033,596,622,structured
P22033,628,744,structured
P22179,1,58,disordered
P22179,59,127,structured
P22219,10,169,structured
P22219,170,193,disordered
P22219,194,258,structured
P22219,267,319,structured
P22219,327,377,structured
P22219,378,401,disordered
P22219,402,558,structured
P22219,569,603,structured
P22219,613,742,structured
P22219,750,807,structured
P22219,808,833,disordered
P22219,834,886,structured
P22219,887,985,disordered
P22219,986,1026,structured
P22219,1031,1040,structured
P22219,1042,1386,structured
P22219,1389,1410,structured
P22219,1424,1454,structured
P22449,151,166,structured
P22449,177,367,structured
P22449,368,382,disordered
P22470,1,610,disordered
P22473,1,506,disordered
P22515,12,590,structured
P22515,599,645,structured
P22515,650,745,structured
P22515,752,773,structured
P22515,774,796,disordered
P22515,798,1024,structured
P22523,4,58,structured
P22523,59,76,disordered
P22523,77,225,structured
P22523,335,526,structured
P22523,572,667,structured
P22523,671,801,structured
P22523,805,854,structured
P22523,893,1048,structured
P22605,180,209,disordered
P22605,210,442,structured
P22605,443,482,disordered
P22868,1,130,structured
P22868,131,146,disordered
P22868,147,162,structured
P22868,163,172,disordered
P22868,173,348,structured
P22943,1,109,disordered
P22995,1,83,disordered
P23110,39,48,disordered
P23110,49,67,structured
P23110,68,87,disordered
P23110,88,141,structured
P23457,1,26,structured
P23457,30,221,structured
P23457,225,311,structured
P23457,312,322,disordered
P23588,1,96,disordered
P23588,97,171,structured
P23588,172,611,disordered
P23632,95,107,disordered
P23677,165,186,structured
P23677,187,204,disordered
P23677,205,277,structured
P23677,285,297,structured
P23677,309,461,structured
P23771,261,302,structured
P23771,304,314,disordered
P23771,315,365,structured
P23873,4,72,structured
P23873,73,88,disordered
P24005,1,24,disordered
P24005,25,256,structured
P24005,257,269,disordered
P24005,271,292,structured
P24385,1,24,disordered
P24385,25,255,structured
P24385,256,295,disordered
P24785,1,164,disordered
P24785,265,285,structured
P24785,311,321,disordered
P24785,324,341,structured
P24785,352,585,structured
P24785,609,1152,structured
P24785,1159,1293,disordered
P24864,96,102,disordered
P24864,111,259,structured
P24864,270,359,structured
P24864,360,378,disordered
P24937,25,250,disordered
P25299,14,101,structured
P25299,127,232,disordered
P25344,33,102,structured
P25344,187,249,disordered
P25368,3,27,structured
P25368,32,105,structured
P25368,106,119,disordered
P25368,120,189,structured
P25638,1,91,structured
P25638,92,111,disordered
P25644,5,24,disordered
P25644,25,54,structured
P25644,55,79,disordered
P25644,422,469,disordered
P25644,476,517,structured
P25644,521,600,structured
P25644,604,644,structured
P25644,659,695,structured
P25644,699,750,structured
P25644,758,793,structured
P25814,1,116,disordered
P25891,22,161,structured
P25891,163,179,disordered
P25891,180,189,structured
P25891,192,225,structured
P25891,228,282,structured
P25916,6,103,structured
P25916,106,240,disordered
P26196,81,93,disordered
P26196,94,292,structured
P26196,296,307,disordered
P26196,308,393,structured
P26196,394,400,disordered
P26196,401,423,structured
P26196,424,430,disordered
P26196,431,462,structured
P26196,463,483,disordered
P26285,1,31,disordered
P26285,32,451,structured
P26285,452,531,disordered
P26332,27,261,structured
P26332,264,309,structured
P26332,320,352,structured
P26332,357,383,structured
P26332,385,400,disordered
P26332,443,459,disordered
P27058,1,200,disordered
P27177,25,134,disordered
P27177,135,199,structured
P27177,200,217,disordered
P27177,218,248,structured
P27321,187,285,disordered
P27321,286,570,structured
P27321,571,664,disordered
P27392,1,56,structured
P27392,57,93,disordered
P27392,94,117,structured
P27472,2,205,structured
P27472,208,277,structured
P27472,285,401,structured
P27472,402,413,disordered
P27472,415,540,structured
P27472,546,639,structured
P27472,640,705,disordered
P27682,25,210,disordered
P27913,14,23,disordered
P27986,1,451,disordered
P27986,452,509,structured
P27986,510,520,disordered
P27986,521,579,structured
P27986,580,724,disordered
P28023,1,18,disordered
P28023,27,97,structured
P28023,108,191,disordered
P28300,22,168,disordered
P28472,35,332,structured
P28472,338,439,disordered
P28472,447,472,structured
P28583,329,342,disordered
P28583,343,508,structured
P28698,1,13,disordered
P28698,37,128,structured
P29083,1,9,disordered
P29083,11,77,structured
P29083,92,112,structured
P29083,113,125,disordered
P29083,126,164,structured
P29083,165,174,disordered
P29083,175,196,structured
P29083,197,217,disordered
P29083,336,393,disordered
P29083,433,439,disordered
P29131,68,79,disordered
P29131,80,91,structured
P29131,94,116,disordered
P29131,124,215,disordered
P29131,243,319,structured
P29274,6,148,structured
P29274,158,208,structured
P29274,221,290,structured
P29274,291,412,disordered
P29317,27,151,structured
P29317,161,200,structured
P29317,203,218,structured
P29317,224,238,structured
P29317,241,368,structured
P29317,376,432,structured
P29317,438,449,structured
P29317,451,476,structured
P29317,479,512,structured
P29317,516,527,structured
P29317,535,563,structured
P29317,605,621,structured
P29317,624,633,structured
P29317,640,759,structured
P29317,761,777,disordered
P29317,780,887,structured
P29317,908,965,structured
P29375,12,83,structured
P29375,88,183,structured
P29375,184,360,disordered
P29375,361,454,structured
P29375,467,744,structured
