acc,start,end,label
P14868,163,172,disordered
P14868,224,247,disordered
P14868,273,282,disordered
P14868,336,393,structured
P14907,1,608,disordered
P14907,637,726,structured
P14907,742,778,structured
P14907,788,823,structured
P14921,29,49,disordered
P14921,244,333,disordered
P14921,334,425,structured
P14921,426,441,disordered
P15056,432,447,disordered
P15056,449,465,structured
P15056,469,487,structured
P15056,489,596,structured
P15056,597,614,disordered
P15056,616,627,structured
P15056,631,720,structured
P15146,1,467,disordered
P15183,1,59,disordered
P15183,92,380,structured
P15273,20,63,disordered
P15273,187,468,structured
P15309,32,247,structured
P15309,248,286,disordered
P15309,287,374,structured
P15311,3,129,structured
P15311,130,150,disordered
P15311,151,297,structured
P15311,298,586,disordered
P15382,1,23,structured
P15382,24,45,disordered
P15382,46,71,structured
P15382,72,91,disordered
P15382,92,106,structured
P15382,107,129,disordered
P15391,23,39,structured
P15391,48,128,structured
P15391,138,152,disordered
P15391,153,167,structured
P15391,185,275,structured
P15391,296,317,structured
P15436,95,490,structured
P15436,497,984,structured
P15436,1007,1051,disordered
P15436,1052,1097,structured
P15442,1,607,structured
P15442,610,664,structured
P15442,665,767,disordered
P15442,768,770,structured
P15442,781,856,structured
P15442,861,882,disordered
P15442,902,920,structured
P15442,921,951,disordered
P15442,952,983,structured
P15442,1519,1537,disordered
P15442,1538,1549,structured
P15442,1560,1659,structured
P15825,12,29,structured
P15825,30,62,disordered
P15825,63,73,structured
P15825,74,348,disordered
P15848,42,405,structured
P15848,406,422,disordered
P15848,423,533,structured
P15865,1,219,disordered
P15927,1,44,disordered
P15927,45,108,structured
P15927,109,117,disordered
P15927,118,170,structured
P15927,171,270,disordered
P16009,6,173,structured
P16009,175,341,structured
P16009,346,361,disordered
P16009,362,482,structured
P16009,484,575,structured
P16035,27,208,structured
P16035,209,220,disordered
P16050,22,162,disordered
P16243,63,79,disordered
P16243,84,636,structured
P16278,29,527,structured
P16278,531,544,disordered
P16278,545,647,structured
P16278,648,677,disordered
P16333,4,57,structured
P16333,59,108,disordered
P16333,109,377,structured
P16442,65,175,structured
P16442,179,194,disordered
P16442,197,345,structured
P16458,10,224,structured
P16458,233,385,disordered
P16471,27,55,structured
P16471,58,138,structured
P16471,145,195,structured
P16471,198,228,structured
P16471,236,598,disordered
P16860,1,77,disordered
P16869,37,57,disordered
P16869,58,729,structured
P17109,1,471,structured
P17109,472,488,disordered
P17109,489,556,structured
P17120,1,71,disordered
P17181,34,48,structured
P17181,49,58,disordered
P17181,59,91,structured
P17181,95,149,structured
P17181,162,270,structured
P17181,275,326,structured
P17181,330,436,disordered
P17181,489,507,structured
P17405,49,85,disordered
P17405,86,613,structured
P17405,614,631,disordered
P17480,103,192,structured
P17480,481,546,structured
P17480,547,560,disordered
P17810,284,346,disordered
P17931,1,115,disordered
P17931,116,250,structured
P17947,118,165,disordered
P17947,169,258,structured
P18065,220,311,structured
P18065,312,325,disordered
P18075,293,327,disordered
P18075,328,431,structured
P18272,25,240,disordered
P18272,241,361,structured
P18272,368,385,structured
P18272,600,645,disordered
P18827,23,254,disordered
P18827,303,310,disordered
P19250,25,35,disordered
P19250,36,189,structured
P19339,111,123,disordered
P19339,124,157,structured
P19339,158,167,disordered
P19339,168,200,structured
P19339,201,211,disordered
P19339,212,243,structured
P19339,244,253,disordered
P19339,254,275,structured
P19525,1,79,structured
P19525,80,100,disordered
P19525,101,169,structured
P19525,170,255,disordered
P19525,258,333,structured
P19525,334,357,disordered
P19525,358,374,structured
P19525,375,389,disordered
P19525,390,436,structured
P19525,437,465,disordered
P19525,466,482,structured
P19525,483,500,disordered
P19525,501,540,structured
P19525,542,551,disordered
P19554,39,81,disordered
P19634,85,502,structured
P19634,516,540,structured
P19634,546,678,structured
P19634,680,815,disordered
P19827,35,44,disordered
P19827,45,629,structured
P19827,640,652,structured
P19827,653,672,disordered
P19880,279,299,structured
P19880,300,322,disordered
P19880,323,564,structured
P19880,565,650,disordered
P19957,23,60,disordered
P19957,71,117,structured
P19972,19,145,structured
P19972,146,222,disordered
P20220,4,73,structured
P20220,74,112,disordered
P20239,42,117,structured
P20239,123,134,structured
P20239,145,303,structured
P20239,306,360,structured
P20239,463,484,disordered
P20239,485,525,structured
P20239,527,574,structured
P20239,578,591,structured
P20239,601,656,structured
P20351,24,368,structured
P20351,369,379,disordered
P20444,606,672,disordered
P20592,1,92,disordered
P20592,93,598,structured
P20592,599,621,disordered
P20592,622,711,structured
P20676,1,1076,disordered
P20807,59,93,structured
P20807,96,268,structured
P20807,269,320,disordered
P20807,325,417,structured
P20807,665,681,structured
P20807,690,819,structured
P20963,27,48,structured
P20963,49,164,disordered
P21246,32,46,disordered
P21246,47,83,structured
P21246,84,95,disordered
P21246,96,132,structured
P21246,133,168,disordered
P21397,1,11,disordered
P21397,12,110,structured
P21397,116,210,structured
P21397,214,464,structured
P21397,465,527,disordered
P21401,154,370,disordered
P21401,371,378,structured
P21401,379,395,disordered
P21401,396,439,structured
P21401,440,469,disordered
P21401,470,1118,structured
P21513,14,29,structured
P21513,119,131,structured
P21513,176,200,structured
P21513,212,307,structured
P21513,314,393,structured
P21513,401,489,structured
P21513,498,1061,disordered
P21517,1,131,disordered
P21517,132,237,structured
P21517,243,418,structured
P21517,419,430,disordered
P21517,431,600,structured
P21575,5,346,structured
P21575,347,356,disordered
P21575,357,393,structured
P21575,394,404,disordered
P21575,405,496,structured
P21575,497,517,disordered
P21575,518,534,structured
P21575,538,575,structured
P21575,583,628,structured
P21575,629,652,disordered
P21575,653,743,structured
P21580,6,149,structured
P21580,150,161,disordered
P21580,164,179,structured
P21580,187,211,structured
P21580,213,228,disordered
P21580,229,265,structured
P21580,268,277,structured
P21580,283,314,structured
P21580,324,356,structured
P21580,381,416,structured
P21580,605,634,structured
P21580,759,789,structured
P21583,36,91,structured
P21583,92,103,disordered
P21583,104,116,structured
P21583,127,141,disordered
P21583,142,152,structured
P21734,1,149,structured
P21734,150,172,disordered
P21734,173,215,structured
P21736,1,54,disordered
P21736,55,106,structured
P21815,1,317,disordered
P22033,12,35,disordered
P22033,37,128,structured
P22033,131,500,structured
P22033,506,576,structured
P22033,596,622,structured
P22033,628,744,structured
P22173,1,30,disordered
P22173,31,792,structured
P22173,793,845,disordered
P22179,1,58,disordered
P22179,59,127,structured
P22216,1,31,disordered
P22216,32,78,structured
P22216,79,86,disordered
P22216,87,134,structured
P22216,135,139,disordered
P22216,140,155,structured
P22216,156,190,disordered
P22216,191,200,structured
P22216,201,210,disordered
P22216,211,229,structured
P22216,230,240,disordered
P22216,241,263,structured
P22216,264,268,disordered
P22216,269,342,structured
P22216,343,359,disordered
P22216,368,383,disordered
P22216,384,408,structured
P22216,409,410,disordered
P22216,411,424,structured
P22216,425,429,disordered
P22216,430,446,structured
P22216,447,449,disordered
P22216,454,455,disordered
P22216,456,465,structured
P22216,472,475,disordered
P22216,476,490,structured
P22216,491,512,disordered
P22216,549,730,structured
P22216,800,802,disordered
P22216,810,818,disordered
P22219,10,169,structured
P22219,170,193,disordered
P22219,194,258,structured
P22219,267,319,structured
P22219,327,377,structured
P22219,378,401,disordered
P22219,402,558,structured
P22219,569,603,structured
P22219,613,742,structured
P22219,750,807,structured
P22219,808,833,disordered
P22219,834,886,structured
P22219,887,985,disordered
P22219,986,1026,structured
P22219,1031,1040,structured
P22219,1042,1386,structured
P22219,1389,1410,structured
P22219,1424,1454,structured
P22470,1,610,disordered
P22473,1,506,disordered
P22515,12,590,structured
P22515,599,645,structured
P22515,650,745,structured
P22515,752,773,structured
P22515,774,796,disordered
P22515,798,1024,structured
P22531,2,20,disordered
P22531,48,72,disordered
P22543,4,225,structured
P22543,226,273,disordered
P22543,274,437,structured
P22543,438,477,disordered
P22543,479,875,structured
P22605,180,209,disordered
P22605,210,442,structured
P22605,443,482,disordered
P22868,1,130,structured
P22868,131,146,disordered
P22868,147,162,structured
P22868,163,172,disordered
P22868,173,348,structured
P22943,1,109,disordered
P23110,39,48,disordered
P23110,49,67,structured
P23110,68,87,disordered
P23110,88,141,structured
P23441,1,156,disordered
P23441,161,227,structured
P23443,85,127,structured
P23443,144,240,structured
P23443,256,371,structured
P23443,406,418,structured
P23443,422,525,disordered
P23457,1,26,structured
P23457,30,221,structured
P23457,225,311,structured
P23457,312,322,disordered
P23588,1,96,disordered
P23588,97,171,structured
P23588,172,611,disordered
P23632,95,107,disordered
P23677,165,186,structured
P23677,187,204,disordered
P23677,205,277,structured
P23677,285,297,structured
P23677,309,461,structured
P23771,261,302,structured
P23771,304,314,disordered
P23771,315,365,structured
P24005,1,24,disordered
P24005,25,256,structured
P24005,257,269,disordered
P24005,271,292,structured
P24071,27,76,structured
P24071,81,132,structured
P24071,144,214,structured
P24071,217,229,disordered
P24348,876,909,structured
P24348,911,1035,structured
P24348,1036,1047,disordered
P24348,1048,1190,structured
P24385,1,24,disordered
P24385,25,255,structured
P24385,256,295,disordered
P24522,1,16,disordered
P24522,17,104,structured
P24522,105,118,disordered
P24522,119,165,structured
P24588,78,88,structured
P24588,89,92,disordered
P24588,300,427,disordered
P24785,1,164,disordered
P24785,265,285,structured
P24785,311,321,disordered
P24785,324,341,structured
P24785,352,585,structured
P24785,609,1152,structured
P24785,1159,1293,disordered
P24937,25,250,disordered
P25344,33,102,structured
P25344,187,249,disordered
P25368,3,27,structured
P25368,32,105,structured
P25368,106,119,disordered
P25368,120,189,structured
P25490,1,295,disordered
P25490,296,351,structured
P25490,353,408,structured
P25490,409,414,disordered
P25638,1,91,structured
P25638,92,111,disordered
P25644,5,24,disordered
P25644,25,54,structured
P25644,55,79,disordered
P25644,422,469,disordered
P25644,476,517,structured
P25644,521,600,structured
P25644,604,644,structured
P25644,659,695,structured
P25644,699,750,structured
P25644,758,793,structured
P25814,1,116,disordered
P25891,22,161,structured
P25891,163,179,disordered
P25891,180,189,structured
P25891,192,225,structured
P25891,228,282,structured
P25916,6,103,structured
P25916,106,240,disordered
P26285,1,31,disordered
P26285,32,451,structured
P26285,452,531,disordered
P26332,27,261,structured
P26332,264,309,structured
P26332,320,352,structured
P26332,357,383,structured
P26332,385,400,disordered
P26332,443,459,disordered
P26368,84,112,disordered
P26368,113,140,structured
P26368,141,144,disordered
P26368,145,230,structured
P26368,231,259,disordered
P26368,260,340,structured
P26368,342,420,structured
P26368,422,475,structured
P26477,1,97,disordered
P27058,1,200,disordered
P27177,25,134,disordered
P27177,135,199,structured
P27177,200,217,disordered
P27177,218,248,structured
P27321,187,285,disordered
P27321,286,570,structured
P27321,571,664,disordered
P27392,1,56,structured
P27392,57,93,disordered
P27392,94,117,structured
P27469,1,103,disordered
P27472,2,205,structured
P27472,208,277,structured
P27472,285,401,structured
P27472,402,413,disordered
P27472,415,540,structured
P27472,546,639,structured
P27472,640,705,disordered
P27695,1,43,disordered
P27695,44,122,structured
P27695,128,148,structured
P27695,154,318,structured
P27797,18,417,disordered
P27913,14,23,disordered
P27986,1,451,disordered
P27986,452,509,structured
P27986,510,520,disordered
P27986,521,579,structured
P27986,580,724,disordered
P28023,1,18,disordered
P28023,27,97,structured
P28023,108,191,disordered
P28307,1,151,disordered
P28324,1,2,disordered
P28324,3,91,structured
P28324,92,156,disordered
P28472,35,332,structured
P28472,338,439,disordered
P28472,447,472,structured
P28583,329,342,disordered
P28583,343,508,structured
P28698,1,13,disordered
P28698,37,128,structured
P28827,22,476,structured
P28827,483,527,structured
P28827,531,588,structured
P28827,589,742,disordered
P28827,879,1156,structured
P29083,1,9,disordered
P29083,11,77,structured
P29083,92,112,structured
P29083,113,125,disordered
P29083,126,164,structured
P29083,165,174,disordered
P29083,175,196,structured
P29083,197,217,disordered
P29083,336,393,disordered
P29083,433,439,disordered
P29131,68,79,disordered
P29131,80,91,structured
P29131,94,116,disordered
P29131,124,215,disordered
P29131,243,319,structured
P29274,6,148,structured
P29274,158,208,structured
P29274,221,290,structured
P29274,291,412,disordered
P29375,12,83,structured
P29375,88,183,structured
P29375,184,360,disordered
P29375,361,454,structured
P29375,467,744,structured
P29375,765,785,structured
P29375,1609,1659,structured
P29536,299,313,disordered
P29536,314,486,structured
P29590,52,93,structured
P29590,94,104,disordered
P29590,105,167,structured
P29590,186,227,structured
P29590,546,574,disordered
P30130,1,69,disordered
P30130,71,168,structured
P30130,184,199,structured
P30130,204,232,structured
P30130,241,286,structured
P30130,299,466,structured
P30130,472,498,structured
P30130,499,518,disordered
P30130,519,602,structured
P30130,617,701,structured
P30130,709,849,structured
P30130,854,878,structured
P30260,1,5,disordered
P30260,6,170,structured
P30260,171,458,disordered
P30260,459,681,structured
P30260,682,691,disordered
P30260,692,765,structured
P30260,767,824,disordered
P30273,40,60,disordered
P30273,65,79,structured
P30291,293,308,structured
P30291,311,333,structured
P30291,337,435,structured
P30291,436,455,disordered
P30291,456,569,structured
P30307,133,134,disordered
P30307,207,244,disordered
P30307,270,279,disordered
P30307,280,379,structured
P30307,380,381,disordered
P30307,382,448,structured
P30307,449,462,disordered
P30328,1,24,disordered
P30328,25,436,structured
P30518,33,142,structured
P30518,158,182,structured
P30518,189,234,structured
P30518,264,339,structured
P30518,343,371,disordered
P30566,8,59,structured
P30566,62,99,structured
P30566,102,282,structured
P30566,283,294,disordered
P30566,297,390,structured
P30566,393,472,structured
P30566,475,484,disordered
P30793,1,57,disordered
P30793,68,110,structured
P30793,127,212,structured
P30793,223,249,structured
P31087,2,46,structured
P31087,47,58,disordered
P31087,59,67,structured
P31087,68,80,disordered
P31109,1,93,disordered
P31168,1,265,disordered
P31324,1,103,disordered
P31324,104,121,structured
P31324,130,324,structured
P31324,337,392,structured
P31324,394,416,disordered
P31327,43,411,structured
P31327,418,561,structured
P31327,562,623,disordered
P31327,625,655,structured
P31327,660,778,structured
P31327,779,792,disordered
P31327,793,1129,structured
P31327,1163,1479,structured
P31431,19,150,disordered
P31431,171,198,disordered
P31751,1,43,structured
P31751,50,111,structured
P31751,143,146,disordered
P31751,147,188,structured
P31751,189,202,disordered
P31751,203,294,structured
P31751,295,313,disordered
P31751,314,440,structured
P31751,441,481,disordered
P31896,1,27,disordered
P31896,28,637,structured
P32004,712,857,structured
P32004,866,916,structured
P32004,1144,1257,disordered
P32120,7,91,structured
P32120,97,350,structured
P32120,351,420,disordered
P32170,3,49,structured
P32170,50,64,disordered
P32170,65,418,structured
P32337,6,19,structured
P32337,26,38,structured
P32337,42,77,structured
P32337,80,90,disordered
P32337,91,171,structured
P32337,179,544,structured
P32337,550,590,structured
P32337,596,658,structured
P32337,663,735,structured
P32337,741,811,structured
P32337,829,869,structured
P32337,873,889,structured
P32337,899,931,structured
P32337,936,951,structured
P32337,955,978,structured
P32337,986,1014,structured
P32337,1027,1045,structured
P32337,1052,1064,structured
P32337,1068,1088,structured
P32357,1,152,structured
P32357,153,171,disordered
P32357,172,317,structured
P32504,1,956,disordered
P32521,1191,1480,disordered
P32566,84,147,structured
P32566,155,184,structured
P32566,218,300,structured
P32566,310,339,structured
P32566,340,505,disordered
P32628,3,74,structured
P32628,77,147,disordered
P32628,185,265,disordered
P32628,266,308,structured
P32628,310,398,disordered
P32684,4,240,structured
P32684,253,290,disordered
P32773,210,240,disordered
P32773,241,286,structured
P32774,55,88,structured
P32774,89,103,disordered
P32774,105,119,structured
P32776,64,85,disordered
P32776,122,166,disordered
P32776,168,240,structured
P32776,245,355,structured
P32776,371,393,structured
P32776,394,412,disordered
P32776,447,461,disordered
P32776,465,517,structured
P32776,518,535,disordered
P32776,537,567,structured
P32776,573,639,structured
P32851,10,26,disordered
P32851,185,267,disordered
P32851,268,286,structured
P33128,26,65,structured
P33128,74,121,structured
P33128,122,132,disordered
P33128,133,169,structured
P33128,172,246,structured
P33411,80,90,structured
P33411,92,101,structured
P33411,106,188,structured
P33411,198,217,disordered
P33411,222,247,structured
P33411,248,251,disordered
P33734,3,256,structured
P33734,261,275,disordered
P33734,276,300,structured
P33734,305,550,structured
P33897,2,63,disordered
P33897,68,345,structured
P33897,353,375,disordered
P33897,380,433,structured
P33897,437,461,disordered
P33897,463,682,structured
P33897,684,745,disordered
P34257,2,103,structured
P34257,104,135,disordered
P34704,20,162,structured
P34704,165,175,disordered
P34712,4,51,structured
P34712,55,665,structured
P34712,666,715,disordered
P34712,716,1306,structured
P34712,1307,1321,disordered
P35052,29,174,structured
P35052,202,319,structured
P35052,350,361,disordered
P35052,373,403,structured
P35052,414,474,structured
P35201,284,304,structured
P35201,365,436,disordered
P35207,542,606,disordered
P35256,2,11,structured
P35256,21,204,structured
P35256,216,234,structured
P35256,242,253,disordered
P35260,1,35,disordered
P35260,38,70,structured
P35260,73,155,structured
P35260,158,215,structured
P35260,219,258,structured
P35260,270,301,structured
P35269,2,6,disordered
P35269,7,54,structured
P35269,55,92,disordered
P35269,93,153,structured
P35269,154,172,disordered
P35269,436,450,disordered
P35475,28,55,structured
P35475,64,99,structured
P35475,107,335,structured
P35475,340,588,structured
P35475,592,640,structured
P35475,643,653,disordered
P35520,1,40,disordered
P35520,414,514,structured
P35520,528,548,structured
P35521,18,74,structured
P35521,75,85,disordered
P35521,86,92,structured
P35521,93,115,disordered
P35521,116,133,structured
P35568,4,11,disordered
P35568,12,114,structured
P35568,115,159,disordered
P35568,160,262,structured
P35568,263,267,disordered
P35568,891,893,disordered
P35585,2,138,structured
P35585,157,217,structured
P35585,218,231,disordered
P35585,232,362,structured
P35585,373,423,structured
P35611,430,737,disordered
P35638,116,168,disordered
P35680,91,185,structured
P35680,188,230,disordered
P35680,231,308,structured
P35680,311,321,structured
P35729,1,28,structured
P35729,30,52,disordered
P35729,54,188,structured
P35729,204,216,structured
P35729,219,267,structured
P35729,276,302,structured
P35729,314,400,structured
P35729,403,500,structured
P35729,505,593,structured
P35729,600,711,structured
P35729,715,726,structured
P35729,770,781,structured
P35729,807,818,structured
P35729,821,833,structured
P35729,838,853,structured
P35729,862,879,structured
P35729,884,895,structured
P35729,901,913,structured
P35729,917,931,structured
P35729,943,955,structured
P35729,960,971,structured
P35729,976,987,structured
P35729,994,1008,structured
P35729,1025,1036,structured
P35813,2,321,structured
P35813,327,368,structured
P35813,369,382,disordered
P35869,274,427,structured
P35869,545,713,disordered
P35916,28,76,structured
P35916,77,89,disordered
P35916,90,113,structured
P35916,114,123,disordered
P35916,124,210,structured
P35916,213,224,structured
P35916,330,469,structured
P35916,470,483,disordered
P35916,484,553,structured
P35926,1,76,disordered
P35926,77,186,structured
P36080,1,295,disordered
P36080,296,393,structured
P36080,394,434,disordered
P36106,1,232,disordered
P36106,233,248,structured
P36106,250,260,structured
P36106,274,287,structured
P36106,300,327,structured
P36106,330,365,structured
P36106,366,594,disordered
P36152,4,120,structured
P36152,234,348,disordered
P36578,4,45,structured
P36578,46,63,disordered
P36578,64,79,structured
P36578,80,114,disordered
P36578,115,300,structured
P36578,301,320,disordered
P36578,321,361,structured
P36578,369,427,disordered
P36871,2,117,structured
P36871,125,255,structured
P36871,256,267,disordered
P36871,268,461,structured
P36871,465,505,structured
P36871,513,562,structured
P36886,1,42,disordered
P36886,44,126,structured
P36894,57,103,structured
P36894,104,120,disordered
P36894,121,140,structured
P36932,46,161,disordered
P36932,163,214,structured
P36932,221,235,structured
P36932,240,326,structured
P36952,1,149,structured
P36952,152,236,structured
P36952,241,330,structured
P36952,332,343,disordered
P36952,344,375,structured
P36955,21,35,disordered
P36955,36,372,structured
P36955,381,418,structured
P37028,22,216,structured
P37028,217,232,disordered
P37028,233,266,structured
P37231,9,211,disordered
P37231,212,222,structured
P37231,223,306,disordered
P37231,307,384,structured
P37231,385,388,disordered
P37231,390,391,disordered
P37231,392,442,structured
P37231,443,494,disordered
P37231,496,505,disordered
P37330,8,150,structured
P37330,159,299,structured
P37330,300,310,disordered
P37330,311,722,structured
P37455,1,36,structured
P37455,45,83,structured
P37455,90,103,structured
P37455,107,171,disordered
P38038,52,62,disordered
P38038,64,208,structured
P38038,209,218,disordered
P38038,226,599,structured
P38516,2,42,structured
P38516,43,95,disordered
P38516,96,226,structured
P38582,1,58,structured
P38582,59,69,disordered
P38582,70,111,structured
P38634,1,284,disordered
P38801,10,100,structured
P38801,118,184,disordered
P38862,3,31,structured
P38862,38,70,structured
P38862,74,257,structured
P38862,266,288,structured
P38862,296,473,structured
P38862,501,600,structured
P38862,601,630,disordered
P38919,1,21,disordered
P38919,23,37,disordered
P38919,38,141,structured
P38919,142,146,disordered
P38919,147,273,structured
P38919,274,276,disordered
P38919,277,299,structured
P38919,300,302,disordered
P38919,303,305,structured
P38919,306,312,disordered
P38919,313,334,structured
P38919,335,342,disordered
P38919,343,407,structured
P38919,408,411,disordered
P38936,1,164,disordered
P38968,378,409,structured
P38968,770,1100,disordered
P39007,7,289,structured
P39007,299,351,disordered
P39007,352,432,structured
P39007,441,482,structured
P39007,492,718,structured
P39061,27,265,disordered
P39061,1590,1769,structured
P39286,1,34,disordered
P39286,35,86,structured
P39286,93,111,structured
P39286,116,238,structured
P39286,253,338,structured
P39935,1,249,disordered
P39935,250,390,structured
P39935,391,490,disordered
P39935,598,685,structured
P39935,689,716,structured
P39935,730,802,structured
P39935,812,852,structured
P40019,1,153,disordered
P40136,64,288,structured
P40136,297,579,structured
P40136,580,590,disordered
P40136,591,630,structured
P40136,651,673,structured
P40136,693,768,structured
P40136,773,798,structured
P40161,1,42,structured
P40161,43,67,disordered
P40161,71,118,structured
P40161,121,146,structured
P40161,155,205,structured
P40161,218,298,structured
P40259,43,145,structured
P40259,160,180,structured
P40259,181,229,disordered
P40316,1,110,disordered
P40316,257,298,structured
P40316,306,316,structured
P40316,363,373,structured
P40337,1,213,disordered
P40344,1,20,disordered
P40344,21,77,structured
P40344,82,165,disordered
P40344,166,246,structured
P40344,247,280,disordered
P40344,282,304,structured
P40422,1,25,disordered
P40422,28,70,structured
P40458,85,90,disordered
P40458,91,199,structured
P40458,200,215,disordered
P40458,216,341,structured
P40477,441,881,disordered
P40477,1103,1112,structured
P40477,1117,1126,structured
P40477,1141,1150,structured
P40477,1213,1237,structured
P40477,1268,1316,structured
P40477,1334,1370,structured
P40477,1384,1410,structured
P40477,1434,1454,structured
P40517,1,203,disordered
P40517,204,227,structured
P40517,228,229,disordered
P40517,230,247,structured
P40517,248,250,disordered
P40517,251,271,structured
P40517,272,274,disordered
P40517,275,296,structured
P40517,297,301,disordered
P40517,310,324,structured
P40517,325,327,disordered
P40763,7,16,disordered
P40763,81,92,structured
P40763,116,135,disordered
P40763,136,180,structured
P40763,181,199,disordered
P40763,200,371,structured
P40763,382,398,structured
P40763,400,417,structured
P40763,419,430,disordered
P40763,431,535,structured
P40763,539,625,structured
P40763,633,657,structured
P40763,666,687,structured
P40763,689,722,disordered
P40818,6,132,structured
P40818,174,313,structured
P40818,734,761,disordered
P40818,762,887,structured
P40818,888,898,disordered
P40818,902,975,structured
P40818,994,1015,structured
P40818,1022,1109,structured
P40855,1,182,disordered
P40855,183,274,structured
P40855,278,297,disordered
P40855,298,299,structured
P40949,33,253,disordered
P40999,6,83,structured
P40999,84,95,disordered
P40999,96,188,structured
P40999,192,330,structured
P41208,1,24,disordered
P41208,25,83,structured
P41208,84,172,disordered
P41214,1,183,structured
P41214,184,259,disordered
P41214,260,347,structured
P41214,348,373,disordered
P41214,374,580,structured
P41227,1,160,structured
P41227,161,235,disordered
P41780,20,31,disordered
P41780,33,233,structured
P41780,241,348,structured
P41814,1,60,structured
P41814,61,78,disordered
P41814,88,188,disordered
P41814,189,321,structured
P41814,326,451,structured
P41814,453,478,disordered
P41851,44,85,disordered
P41851,86,148,structured
P41851,153,163,structured
P41969,147,167,disordered
P41969,309,429,disordered
P42166,1,49,structured
P42166,51,111,disordered
P42166,112,153,structured
P42226,113,129,disordered
P42226,130,151,structured
P42226,152,179,disordered
P42226,180,242,structured
P42226,243,254,disordered
P42226,255,301,structured
P42226,302,304,disordered
P42226,305,323,structured
P42226,324,338,disordered
P42226,339,366,structured
P42226,367,380,disordered
P42226,381,394,structured
P42226,395,399,disordered
P42226,400,577,structured
P42226,578,581,disordered
P42226,582,626,structured
P42226,627,637,disordered
P42226,638,651,structured
P42226,652,658,disordered
P42226,783,814,disordered
P42337,5,309,structured
P42337,310,322,disordered
P42337,323,409,structured
P42337,420,500,structured
P42337,501,525,disordered
P42337,526,862,structured
P42337,871,1061,structured
P42512,38,55,disordered
P42512,56,503,structured
P42512,504,513,disordered
P42512,514,720,structured
P42568,4,489,structured
P42568,490,568,disordered
P42573,3,92,structured
P42573,370,406,disordered
P42658,95,116,structured
P42658,117,126,disordered
P42658,850,865,disordered
P42861,1,48,disordered
P42861,49,604,structured
P42898,161,171,disordered
P42898,415,644,structured
P43034,1,86,disordered
P43034,298,307,disordered
P43250,1,13,disordered
P43250,24,278,structured
P43250,281,386,structured
P43250,391,473,structured
P43250,475,491,disordered
P43250,492,532,structured
P43250,536,576,disordered
P43351,1,23,disordered
P43351,25,45,structured
P43351,68,162,structured
P43403,1,2,disordered
P43403,3,256,structured
P43403,257,309,disordered
P43403,310,326,structured
P43403,328,358,structured
P43403,359,361,disordered
P43403,362,483,structured
P43403,484,501,disordered
P43403,502,606,structured
P43528,21,66,structured
P43528,68,207,structured
P43528,215,250,structured
P43528,251,263,disordered
P43629,28,229,structured
P43629,239,259,structured
P43629,262,282,structured
P43629,288,313,structured
P43629,361,444,disordered
P44228,1,11,structured
P44228,12,28,disordered
P44228,29,53,structured
P44228,54,84,disordered
P44228,85,128,structured
P45379,1,66,disordered
P45379,193,212,disordered
P45379,272,288,disordered
P45561,2,173,disordered
P45577,1,129,structured
P45577,130,173,disordered
P45577,174,232,structured
P45976,80,195,disordered
P46014,180,298,structured
P46014,299,313,disordered
P46108,1,120,structured
P46108,121,133,disordered
P46108,134,191,structured
P46108,192,229,disordered
P46108,230,237,structured
P46108,238,293,disordered
P46108,294,304,structured
P46527,1,198,disordered
P46580,45,273,structured
P46580,281,328,structured
P46580,359,380,disordered
P46580,381,436,structured
P46580,441,734,structured
P46669,95,111,disordered
P46674,1,253,disordered
P46674,254,547,structured
P46674,548,1301,disordered
P46937,50,171,disordered
P46937,172,208,structured
P46937,210,287,structured
P46951,15,81,structured
P46951,90,129,structured
P46951,135,469,structured
P46951,470,483,disordered
P46951,484,608,structured
P46951,618,660,structured
P46951,667,679,structured
P46951,684,713,structured
P46951,714,741,disordered
P46951,749,787,structured
P46951,792,817,structured
P46984,1,123,disordered
P47093,4,44,structured
P47093,47,67,structured
P47093,68,109,disordered
P47110,6,46,structured
P47110,50,90,structured
P47110,94,116,structured
P47110,117,350,disordered
P47142,3,18,structured
P47142,22,51,structured
P47142,55,72,disordered
P47142,74,106,structured
P47142,121,139,structured
P47142,143,155,structured
P47142,161,184,structured
P47142,187,199,structured
P47442,124,148,disordered
P47442,149,203,structured
P47480,150,166,disordered
P47480,167,250,structured
P47710,1,185,disordered
P47895,1,26,disordered
P47895,29,385,structured
P47895,392,507,structured
P47897,183,216,disordered
P47897,220,362,structured
P47897,371,408,structured
P47897,411,458,structured
P47897,462,584,structured
P47897,589,599,structured
P47897,602,624,structured
P47897,639,654,structured
P47897,657,667,structured
P47897,677,698,structured
P47897,702,735,structured
P47897,737,771,structured
P47910,55,68,structured
P47910,69,101,disordered
P47992,28,81,structured
P47992,82,114,disordered
P48439,23,215,disordered
P48439,216,245,structured
P48439,256,342,structured
P48443,2,127,disordered
P48443,233,247,structured
P48443,272,446,structured
P48539,1,62,disordered
P48598,1,79,disordered
P48598,80,94,structured
P48598,95,102,disordered
P48598,103,161,structured
P48598,162,164,disordered
P48598,165,199,structured
P48598,200,201,disordered
P48598,202,229,structured
P48598,230,235,disordered
P48598,236,244,structured
P48598,245,259,disordered
P49005,1,41,structured
P49005,42,53,disordered
P49005,54,101,structured
P49005,102,123,disordered
P49005,124,250,structured
