acc,start,end,label
P11859,41,51,disordered
P11859,55,183,structured
P11859,192,353,structured
P11859,355,427,structured
P11859,429,440,disordered
P11859,442,474,structured
P11912,33,165,structured
P11912,166,226,disordered
P11926,1,18,disordered
P11926,19,30,structured
P11926,37,157,structured
P11926,168,297,structured
P11926,311,341,structured
P11926,348,392,structured
P11926,395,421,structured
P11926,422,461,disordered
P11938,1,123,disordered
P11938,124,212,structured
P11938,353,359,disordered
P11938,361,479,structured
P11938,480,512,disordered
P11938,513,564,structured
P11938,565,602,disordered
P11938,627,676,disordered
P11938,677,823,structured
P11938,824,827,disordered
P12081,1,52,disordered
P12081,54,105,structured
P12081,112,159,structured
P12081,168,218,structured
P12081,294,341,structured
P12081,344,355,disordered
P12081,356,400,structured
P12081,403,502,structured
P12301,1,119,disordered
P12301,121,231,structured
P12302,1,96,disordered
P12302,97,116,structured
P12302,117,188,disordered
P12302,189,215,structured
P12302,221,267,structured
P12359,1,88,disordered
P12359,89,331,structured
P12464,4,82,structured
P12464,84,173,disordered
P12520,1,96,disordered
P12537,6,215,structured
P12537,226,276,structured
P12537,304,585,disordered
P12810,1,42,disordered
P12956,1,34,disordered
P12956,35,158,structured
P12956,161,222,structured
P12956,223,230,disordered
P12956,237,532,structured
P12956,533,609,disordered
P12996,4,315,structured
P12996,316,346,disordered
P13021,2,139,structured
P13021,146,250,structured
P13021,251,272,disordered
P13022,2,270,structured
P13022,271,281,disordered
P13183,30,35,structured
P13183,36,56,disordered
P13183,57,78,structured
P13199,8,107,disordered
P13199,108,120,structured
P13199,147,417,structured
P13255,1,41,disordered
P13255,42,225,structured
P13255,236,293,structured
P13338,1,31,disordered
P13338,32,102,structured
P13338,103,112,disordered
P13551,6,39,structured
P13551,40,67,disordered
P13551,68,399,structured
P13551,416,434,disordered
P13551,435,444,structured
P13551,448,463,structured
P13551,464,475,disordered
P13551,476,688,structured
P13569,5,108,structured
P13569,118,374,structured
P13569,375,390,disordered
P13569,391,401,structured
P13569,402,439,disordered
P13569,440,532,structured
P13569,533,538,disordered
P13569,539,541,structured
P13569,542,546,disordered
P13569,547,635,structured
P13569,636,648,disordered
P13569,654,838,disordered
P13569,846,883,structured
P13569,910,1100,structured
P13569,1102,1121,structured
P13569,1125,1172,structured
P13569,1193,1203,disordered
P13569,1207,1429,structured
P13647,1,167,disordered
P13647,350,381,disordered
P13647,382,476,structured
P13647,478,590,disordered
P13693,1,10,structured
P13693,11,14,disordered
P13693,15,29,structured
P13693,30,31,disordered
P13693,37,68,disordered
P13693,69,172,structured
P14061,2,190,structured
P14061,191,199,disordered
P14061,203,285,structured
P14061,286,328,disordered
P14448,19,44,disordered
P14448,54,206,structured
P14448,239,505,disordered
P14598,1,3,disordered
P14598,151,156,disordered
P14598,170,172,disordered
P14598,213,228,disordered
P14598,284,285,disordered
P14598,287,295,structured
P14598,296,330,disordered
P14598,331,332,structured
P14598,333,340,disordered
P14598,343,390,disordered
P14635,1,78,disordered
P14635,165,170,disordered
P14635,171,424,structured
P14635,425,433,disordered
P14653,170,176,disordered
P14653,186,206,disordered
P14653,207,264,structured
P14736,1,125,disordered
P14736,130,239,structured
P14736,243,299,structured
P14736,301,303,disordered
P14736,305,504,structured
P14736,516,527,disordered
P14736,528,598,structured
P14736,600,605,disordered
P14736,606,628,structured
P14736,630,754,disordered
P14738,195,430,structured
P14738,433,466,structured
P14738,468,478,structured
P14738,490,501,structured
P14738,508,547,disordered
P14738,639,672,disordered
P14738,745,874,disordered
P14859,1,200,disordered
P14859,278,284,disordered
P14859,285,317,structured
P14859,319,354,structured
P14859,355,384,disordered
P14859,385,403,structured
P14859,405,436,structured
P14859,437,442,disordered
P14867,39,347,structured
P14867,351,410,disordered
P14867,411,443,structured
P15056,432,447,disordered
P15056,449,465,structured
P15056,469,487,structured
P15056,489,596,structured
P15056,597,614,disordered
P15056,616,627,structured
P15056,631,720,structured
P15146,1,467,disordered
P15309,32,247,structured
P15309,248,286,disordered
P15309,287,374,structured
P15311,3,129,structured
P15311,130,150,disordered
P15311,151,297,structured
P15311,298,586,disordered
P15374,6,146,structured
P15374,147,166,disordered
P15374,168,217,structured
P15374,220,230,structured
P15436,95,490,structured
P15436,497,984,structured
P15436,1007,1051,disordered
P15436,1052,1097,structured
P15442,1,607,structured
P15442,610,664,structured
P15442,665,767,disordered
P15442,768,770,structured
P15442,781,856,structured
P15442,861,882,disordered
P15442,902,920,structured
P15442,921,951,disordered
P15442,952,983,structured
P15442,1519,1537,disordered
P15442,1538,1549,structured
P15442,1560,1659,structured
P15498,2,129,structured
P15498,130,141,disordered
P15498,151,155,disordered
P15498,156,169,structured
P15498,181,188,disordered
P15498,190,416,structured
P15498,417,419,disordered
P15498,420,457,structured
P15498,458,463,disordered
P15498,464,475,structured
P15498,476,481,disordered
P15498,482,564,structured
P15498,565,584,disordered
P15498,628,775,structured
P15825,12,29,structured
P15825,30,62,disordered
P15825,63,73,structured
P15825,74,348,disordered
P15848,42,405,structured
P15848,406,422,disordered
P15848,423,533,structured
P15865,1,219,disordered
P15927,1,44,disordered
P15927,45,108,structured
P15927,109,117,disordered
P15927,118,170,structured
P15927,171,270,disordered
P15941,921,922,disordered
P15941,929,931,disordered
P15941,932,1144,structured
P15941,1145,1152,disordered
P15941,1184,1198,disordered
P16006,1,62,structured
P16006,63,82,disordered
P16006,83,193,structured
P16009,6,173,structured
P16009,175,341,structured
P16009,346,361,disordered
P16009,362,482,structured
P16009,484,575,structured
P16050,22,162,disordered
P16070,21,152,structured
P16070,153,178,disordered
P16070,669,742,disordered
P16278,29,527,structured
P16278,531,544,disordered
P16278,545,647,structured
P16278,648,677,disordered
P16458,10,224,structured
P16458,233,385,disordered
P16860,1,77,disordered
P16869,37,57,disordered
P16869,58,729,structured
P17181,34,48,structured
P17181,49,58,disordered
P17181,59,91,structured
P17181,95,149,structured
P17181,162,270,structured
P17181,275,326,structured
P17181,330,436,disordered
P17181,489,507,structured
P17480,103,192,structured
P17480,481,546,structured
P17480,547,560,disordered
P17810,284,346,disordered
P17931,1,115,disordered
P17931,116,250,structured
P17947,118,165,disordered
P17947,169,258,structured
P18065,220,311,structured
P18065,312,325,disordered
P18075,293,327,disordered
P18075,328,431,structured
P18272,25,240,disordered
P18272,241,361,structured
P18272,368,385,structured
P18272,600,645,disordered
P18615,139,378,disordered
P19250,25,35,disordered
P19250,36,189,structured
P19339,111,123,disordered
P19339,124,157,structured
P19339,158,167,disordered
P19339,168,200,structured
P19339,201,211,disordered
P19339,212,243,structured
P19339,244,253,disordered
P19339,254,275,structured
P19429,1,40,disordered
P19429,41,85,structured
P19429,88,128,structured
P19429,129,164,disordered
P19429,167,210,disordered
P19525,1,79,structured
P19525,80,100,disordered
P19525,101,169,structured
P19525,170,255,disordered
P19525,258,333,structured
P19525,334,357,disordered
P19525,358,374,structured
P19525,375,389,disordered
P19525,390,436,structured
P19525,437,465,disordered
P19525,466,482,structured
P19525,483,500,disordered
P19525,501,540,structured
P19525,542,551,disordered
P19554,39,81,disordered
P19594,22,64,disordered
P19597,19,105,disordered
P19597,262,271,structured
P19597,293,374,structured
P19634,85,502,structured
P19634,516,540,structured
P19634,546,678,structured
P19634,680,815,disordered
P19957,23,60,disordered
P19957,71,117,structured
P19972,19,145,structured
P19972,146,222,disordered
P20220,4,73,structured
P20220,74,112,disordered
P20239,42,117,structured
P20239,123,134,structured
P20239,145,303,structured
P20239,306,360,structured
P20239,463,484,disordered
P20239,485,525,structured
P20239,527,574,structured
P20239,578,591,structured
P20239,601,656,structured
P20351,24,368,structured
P20351,369,379,disordered
P20435,1,71,disordered
P20435,72,153,structured
P20444,606,672,disordered
P20592,1,92,disordered
P20592,93,598,structured
P20592,599,621,disordered
P20592,622,711,structured
P20676,1,1076,disordered
P20807,59,93,structured
P20807,96,268,structured
P20807,269,320,disordered
P20807,325,417,structured
P20807,665,681,structured
P20807,690,819,structured
P20963,27,48,structured
P20963,49,164,disordered
P21109,11,44,disordered
P21109,331,355,disordered
P21246,32,46,disordered
P21246,47,83,structured
P21246,84,95,disordered
P21246,96,132,structured
P21246,133,168,disordered
P21513,14,29,structured
P21513,119,131,structured
P21513,176,200,structured
P21513,212,307,structured
P21513,314,393,structured
P21513,401,489,structured
P21513,498,1061,disordered
P21517,1,131,disordered
P21517,132,237,structured
P21517,243,418,structured
P21517,419,430,disordered
P21517,431,600,structured
P21575,5,346,structured
P21575,347,356,disordered
P21575,357,393,structured
P21575,394,404,disordered
P21575,405,496,structured
P21575,497,517,disordered
P21575,518,534,structured
P21575,538,575,structured
P21575,583,628,structured
P21575,629,652,disordered
P21575,653,743,structured
P21580,6,149,structured
P21580,150,161,disordered
P21580,164,179,structured
P21580,187,211,structured
P21580,213,228,disordered
P21580,229,265,structured
P21580,268,277,structured
P21580,283,314,structured
P21580,324,356,structured
P21580,381,416,structured
P21580,605,634,structured
P21580,759,789,structured
P21583,36,91,structured
P21583,92,103,disordered
P21583,104,116,structured
P21583,127,141,disordered
P21583,142,152,structured
P21736,1,54,disordered
P21736,55,106,structured
P21793,1,14,disordered
P21793,31,51,disordered
P21793,52,356,structured
P21952,247,318,structured
P21952,319,342,disordered
P21952,343,397,structured
P22033,12,35,disordered
P22033,37,128,structured
P22033,131,500,structured
P22033,506,576,structured
P22033,596,622,structured
P22033,628,744,structured
P22121,1,195,disordered
P22121,196,259,structured
P22121,260,273,disordered
P22173,1,30,disordered
P22173,31,792,structured
P22173,793,845,disordered
P22179,1,58,disordered
P22179,59,127,structured
P22216,1,31,disordered
P22216,32,78,structured
P22216,79,86,disordered
P22216,87,134,structured
P22216,135,139,disordered
P22216,140,155,structured
P22216,156,190,disordered
P22216,191,200,structured
P22216,201,210,disordered
P22216,211,229,structured
P22216,230,240,disordered
P22216,241,263,structured
P22216,264,268,disordered
P22216,269,342,structured
P22216,343,359,disordered
P22216,368,383,disordered
P22216,384,408,structured
P22216,409,410,disordered
P22216,411,424,structured
P22216,425,429,disordered
P22216,430,446,structured
P22216,447,449,disordered
P22216,454,455,disordered
P22216,456,465,structured
P22216,472,475,disordered
P22216,476,490,structured
P22216,491,512,disordered
P22216,549,730,structured
P22216,800,802,disordered
P22216,810,818,disordered
P22449,151,166,structured
P22449,177,367,structured
P22449,368,382,disordered
P22470,1,610,disordered
P22473,1,506,disordered
P22523,4,58,structured
P22523,59,76,disordered
P22523,77,225,structured
P22523,335,526,structured
P22523,572,667,structured
P22523,671,801,structured
P22523,805,854,structured
P22523,893,1048,structured
P22531,2,20,disordered
P22531,48,72,disordered
P22543,4,225,structured
P22543,226,273,disordered
P22543,274,437,structured
P22543,438,477,disordered
P22543,479,875,structured
P22868,1,130,structured
P22868,131,146,disordered
P22868,147,162,structured
P22868,163,172,disordered
P22868,173,348,structured
P22943,1,109,disordered
P22995,1,83,disordered
P23110,39,48,disordered
P23110,49,67,structured
P23110,68,87,disordered
P23110,88,141,structured
P23280,21,31,disordered
P23280,33,116,structured
P23280,121,279,structured
P23441,1,156,disordered
P23441,161,227,structured
P23588,1,96,disordered
P23588,97,171,structured
P23588,172,611,disordered
P23632,95,107,disordered
P23677,165,186,structured
P23677,187,204,disordered
P23677,205,277,structured
P23677,285,297,structured
P23677,309,461,structured
P23771,261,302,structured
P23771,304,314,disordered
P23771,315,365,structured
P23873,4,72,structured
P23873,73,88,disordered
P24005,1,24,disordered
P24005,25,256,structured
P24005,257,269,disordered
P24005,271,292,structured
P24071,27,76,structured
P24071,81,132,structured
P24071,144,214,structured
P24071,217,229,disordered
P24385,1,24,disordered
P24385,25,255,structured
P24385,256,295,disordered
P24522,1,16,disordered
P24522,17,104,structured
P24522,105,118,disordered
P24522,119,165,structured
P24588,78,88,structured
P24588,89,92,disordered
P24588,300,427,disordered
P24785,1,164,disordered
P24785,265,285,structured
P24785,311,321,disordered
P24785,324,341,structured
P24785,352,585,structured
P24785,609,1152,structured
P24785,1159,1293,disordered
P24864,96,102,disordered
P24864,111,259,structured
P24864,270,359,structured
P24864,360,378,disordered
P25299,14,101,structured
P25299,127,232,disordered
P25344,33,102,structured
P25344,187,249,disordered
P25490,1,295,disordered
P25490,296,351,structured
P25490,353,408,structured
P25490,409,414,disordered
P25644,5,24,disordered
P25644,25,54,structured
P25644,55,79,disordered
P25644,422,469,disordered
P25644,476,517,structured
P25644,521,600,structured
P25644,604,644,structured
P25644,659,695,structured
P25644,699,750,structured
P25644,758,793,structured
P25814,1,116,disordered
P25891,22,161,structured
P25891,163,179,disordered
P25891,180,189,structured
P25891,192,225,structured
P25891,228,282,structured
P25916,6,103,structured
P25916,106,240,disordered
P26196,81,93,disordered
P26196,94,292,structured
P26196,296,307,disordered
P26196,308,393,structured
P26196,394,400,disordered
P26196,401,423,structured
P26196,424,430,disordered
P26196,431,462,structured
P26196,463,483,disordered
P26285,1,31,disordered
P26285,32,451,structured
P26285,452,531,disordered
P26332,27,261,structured
P26332,264,309,structured
P26332,320,352,structured
P26332,357,383,structured
P26332,385,400,disordered
P26332,443,459,disordered
P26368,84,112,disordered
P26368,113,140,structured
P26368,141,144,disordered
P26368,145,230,structured
P26368,231,259,disordered
P26368,260,340,structured
P26368,342,420,structured
P26368,422,475,structured
P26447,3,47,structured
P26447,51,90,structured
P26447,91,101,disordered
P26477,1,97,disordered
P27058,1,200,disordered
P27177,25,134,disordered
P27177,135,199,structured
P27177,200,217,disordered
P27177,218,248,structured
P27321,187,285,disordered
P27321,286,570,structured
P27321,571,664,disordered
P27392,1,56,structured
P27392,57,93,disordered
P27392,94,117,structured
P27469,1,103,disordered
P27472,2,205,structured
P27472,208,277,structured
P27472,285,401,structured
P27472,402,413,disordered
P27472,415,540,structured
P27472,546,639,structured
P27472,640,705,disordered
P27682,25,210,disordered
P27695,1,43,disordered
P27695,44,122,structured
P27695,128,148,structured
P27695,154,318,structured
P27986,1,451,disordered
P27986,452,509,structured
P27986,510,520,disordered
P27986,521,579,structured
P27986,580,724,disordered
P28023,1,18,disordered
P28023,27,97,structured
P28023,108,191,disordered
P28300,22,168,disordered
P28307,1,151,disordered
P28324,1,2,disordered
P28324,3,91,structured
P28324,92,156,disordered
P28472,35,332,structured
P28472,338,439,disordered
P28472,447,472,structured
P28698,1,13,disordered
P28698,37,128,structured
P28827,22,476,structured
P28827,483,527,structured
P28827,531,588,structured
P28827,589,742,disordered
P28827,879,1156,structured
P29083,1,9,disordered
P29083,11,77,structured
P29083,92,112,structured
P29083,113,125,disordered
P29083,126,164,structured
P29083,165,174,disordered
P29083,175,196,structured
P29083,197,217,disordered
P29083,336,393,disordered
P29083,433,439,disordered
P29274,6,148,structured
P29274,158,208,structured
P29274,221,290,structured
P29274,291,412,disordered
P29317,27,151,structured
P29317,161,200,structured
P29317,203,218,structured
P29317,224,238,structured
P29317,241,368,structured
P29317,376,432,structured
P29317,438,449,structured
P29317,451,476,structured
P29317,479,512,structured
P29317,516,527,structured
P29317,535,563,structured
P29317,605,621,structured
P29317,624,633,structured
P29317,640,759,structured
P29317,761,777,disordered
P29317,780,887,structured
P29317,908,965,structured
P29375,12,83,structured
P29375,88,183,structured
P29375,184,360,disordered
P29375,361,454,structured
P29375,467,744,structured
P29375,765,785,structured
P29375,1609,1659,structured
P29536,299,313,disordered
P29536,314,486,structured
P29539,100,184,disordered
P29539,185,684,structured
P29539,685,693,disordered
P29539,694,1243,structured
P29539,1244,1253,disordered
P29539,1254,1272,structured
P29539,1273,1321,disordered
P29539,1752,1771,disordered
P29539,1773,1860,disordered
P29539,1861,1909,structured
P29539,1910,1916,disordered
P29617,1545,1613,structured
P29617,1614,1626,disordered
P29617,1627,1701,structured
P30130,1,69,disordered
P30130,71,168,structured
P30130,184,199,structured
P30130,204,232,structured
P30130,241,286,structured
P30130,299,466,structured
P30130,472,498,structured
P30130,499,518,disordered
P30130,519,602,structured
P30130,617,701,structured
P30130,709,849,structured
P30130,854,878,structured
P30185,1,186,disordered
P30260,1,5,disordered
P30260,6,170,structured
P30260,171,458,disordered
P30260,459,681,structured
P30260,682,691,disordered
P30260,692,765,structured
P30260,767,824,disordered
P30273,40,60,disordered
P30273,65,79,structured
P30291,293,308,structured
P30291,311,333,structured
P30291,337,435,structured
P30291,436,455,disordered
P30291,456,569,structured
P30531,1,46,disordered
P30531,51,577,structured
P30531,578,599,disordered
P30996,2,204,structured
P30996,205,214,disordered
P30996,215,248,structured
P30996,249,260,disordered
P30996,261,415,structured
P30996,416,439,disordered
P31321,1,13,disordered
P31321,16,58,structured
P31321,59,81,disordered
P31321,83,380,structured
P31324,1,103,disordered
P31324,104,121,structured
P31324,130,324,structured
P31324,337,392,structured
P31324,394,416,disordered
P31327,43,411,structured
P31327,418,561,structured
P31327,562,623,disordered
P31327,625,655,structured
P31327,660,778,structured
P31327,779,792,disordered
P31327,793,1129,structured
P31327,1163,1479,structured
P31431,19,150,disordered
P31431,171,198,disordered
P31751,1,43,structured
P31751,50,111,structured
P31751,143,146,disordered
P31751,147,188,structured
P31751,189,202,disordered
P31751,203,294,structured
P31751,295,313,disordered
P31751,314,440,structured
P31751,441,481,disordered
P31896,1,27,disordered
P31896,28,637,structured
P32004,712,857,structured
P32004,866,916,structured
P32004,1144,1257,disordered
P32120,7,91,structured
P32120,97,350,structured
P32120,351,420,disordered
P32131,4,13,structured
P32131,23,444,structured
P32131,445,457,disordered
P32337,6,19,structured
P32337,26,38,structured
P32337,42,77,structured
P32337,80,90,disordered
P32337,91,171,structured
P32337,179,544,structured
P32337,550,590,structured
P32337,596,658,structured
P32337,663,735,structured
P32337,741,811,structured
P32337,829,869,structured
P32337,873,889,structured
P32337,899,931,structured
P32337,936,951,structured
P32337,955,978,structured
P32337,986,1014,structured
P32337,1027,1045,structured
P32337,1052,1064,structured
P32337,1068,1088,structured
P32357,1,152,structured
P32357,153,171,disordered
P32357,172,317,structured
P32499,1,720,disordered
P32566,84,147,structured
P32566,155,184,structured
P32566,218,300,structured
P32566,310,339,structured
P32566,340,505,disordered
P32628,3,74,structured
P32628,77,147,disordered
P32628,185,265,disordered
P32628,266,308,structured
P32628,310,398,disordered
P32773,210,240,disordered
P32773,241,286,structured
P32776,64,85,disordered
P32776,122,166,disordered
P32776,168,240,structured
P32776,245,355,structured
P32776,371,393,structured
P32776,394,412,disordered
P32776,447,461,disordered
P32776,465,517,structured
P32776,518,535,disordered
P32776,537,567,structured
P32776,573,639,structured
P32851,10,26,disordered
P32851,185,267,disordered
P32851,268,286,structured
P33128,26,65,structured
P33128,74,121,structured
P33128,122,132,disordered
P33128,133,169,structured
P33128,172,246,structured
P33309,14,47,structured
P33309,48,59,disordered
P33309,61,169,structured
P33309,181,381,structured
P33734,3,256,structured
P33734,261,275,disordered
P33734,276,300,structured
P33734,305,550,structured
P34087,1,56,structured
P34087,57,68,disordered
P34087,69,171,structured
P34257,2,103,structured
P34257,104,135,disordered
P34704,20,162,structured
P34704,165,175,disordered
P34712,4,51,structured
P34712,55,665,structured
P34712,666,715,disordered
P34712,716,1306,structured
P34712,1307,1321,disordered
P34741,19,144,disordered
P34741,145,173,structured
P35052,29,174,structured
P35052,202,319,structured
P35052,350,361,disordered
P35052,373,403,structured
P35052,414,474,structured
P35207,542,606,disordered
P35219,1,22,disordered
P35219,23,290,structured
P35236,37,52,disordered
P35236,66,139,structured
P35236,140,147,disordered
P35236,148,195,structured
P35236,196,204,disordered
P35236,205,255,structured
P35236,256,261,disordered
P35236,262,276,structured
P35236,277,284,disordered
P35236,285,355,structured
P35236,356,360,disordered
P35256,2,11,structured
P35256,21,204,structured
P35256,216,234,structured
P35256,242,253,disordered
P35260,1,35,disordered
P35260,38,70,structured
P35260,73,155,structured
P35260,158,215,structured
P35260,219,258,structured
P35260,270,301,structured
P35475,28,55,structured
P35475,64,99,structured
P35475,107,335,structured
P35475,340,588,structured
P35475,592,640,structured
P35475,643,653,disordered
P35520,1,40,disordered
P35520,414,514,structured
P35520,528,548,structured
P35521,18,74,structured
P35521,75,85,disordered
P35521,86,92,structured
P35521,93,115,disordered
P35521,116,133,structured
P35568,4,11,disordered
P35568,12,114,structured
P35568,115,159,disordered
P35568,160,262,structured
P35568,263,267,disordered
P35568,891,893,disordered
P35585,2,138,structured
P35585,157,217,structured
P35585,218,231,disordered
P35585,232,362,structured
P35585,373,423,structured
P35611,430,737,disordered
P35790,50,85,disordered
P35790,88,117,structured
P35790,122,130,structured
P35790,131,140,disordered
P35790,151,173,disordered
P35790,177,313,structured
P35790,314,326,disordered
P35790,327,457,structured
P35813,2,321,structured
P35813,327,368,structured
P35813,369,382,disordered
P35828,1,256,disordered
P35828,257,1026,structured
P35869,274,427,structured
P35869,545,713,disordered
P36080,1,295,disordered
P36080,296,393,structured
P36080,394,434,disordered
P36100,6,74,structured
P36100,82,111,structured
P36100,119,160,structured
P36100,168,191,structured
P36100,195,482,disordered
P36106,1,232,disordered
P36106,233,248,structured
P36106,250,260,structured
P36106,274,287,structured
P36106,300,327,structured
P36106,330,365,structured
P36106,366,594,disordered
P36118,1,322,disordered
P36152,4,120,structured
P36152,234,348,disordered
P36578,4,45,structured
P36578,46,63,disordered
P36578,64,79,structured
P36578,80,114,disordered
P36578,115,300,structured
P36578,301,320,disordered
P36578,321,361,structured
P36578,369,427,disordered
P36776,1,122,disordered
P36776,222,271,disordered
P36776,410,786,structured
P36776,797,948,structured
P36886,1,42,disordered
P36886,44,126,structured
P36888,167,199,structured
P36888,213,345,structured
P36888,357,394,structured
P36888,399,434,structured
P36888,437,446,structured
P36888,450,464,structured
P36888,599,633,structured
P36888,637,647,structured
P36888,655,707,structured
P36888,762,782,disordered
P36888,783,830,structured
P36888,837,946,structured
P36888,948,958,disordered
P36894,57,103,structured
P36894,104,120,disordered
P36894,121,140,structured
P36932,46,161,disordered
P36932,163,214,structured
P36932,221,235,structured
P36932,240,326,structured
P36955,21,35,disordered
P36955,36,372,structured
P36955,381,418,structured
P37028,22,216,structured
P37028,217,232,disordered
P37028,233,266,structured
P37231,9,211,disordered
P37231,212,222,structured
P37231,223,306,disordered
P37231,307,384,structured
P37231,385,388,disordered
P37231,390,391,disordered
P37231,392,442,structured
P37231,443,494,disordered
P37231,496,505,disordered
P37330,8,150,structured
P37330,159,299,structured
P37330,300,310,disordered
P37330,311,722,structured
P37455,1,36,structured
P37455,45,83,structured
P37455,90,103,structured
P37455,107,171,disordered
P37727,3,63,structured
P37727,74,106,structured
P37727,108,208,disordered
P37727,211,340,structured
P37727,345,530,structured
P37727,539,601,structured
P37727,615,650,disordered
P37840,1,140,disordered
P38038,52,62,disordered
P38038,64,208,structured
P38038,209,218,disordered
P38038,226,599,structured
P38238,9,212,structured
P38238,213,232,disordered
P38238,233,259,structured
P38238,260,310,disordered
P38293,1,148,disordered
P38398,5,97,structured
P38398,100,1649,disordered
P38398,1650,1693,structured
P38398,1695,1797,structured
P38398,1798,1804,disordered
P38398,1805,1814,structured
P38398,1815,1820,disordered
P38398,1821,1828,structured
P38398,1830,1856,structured
P38398,1857,1859,disordered
P38398,1860,1863,structured
P38428,45,65,disordered
P38428,66,203,structured
P38634,1,284,disordered
P38801,10,100,structured
P38801,118,184,disordered
P38862,3,31,structured
P38862,38,70,structured
P38862,74,257,structured
P38862,266,288,structured
P38862,296,473,structured
P38862,501,600,structured
P38862,601,630,disordered
P38968,378,409,structured
P38968,770,1100,disordered
P39015,23,84,structured
P39015,85,121,disordered
P39015,122,139,structured
P39015,142,168,disordered
P39015,177,273,disordered
P39061,27,265,disordered
P39061,1590,1769,structured
P39286,1,34,disordered
P39286,35,86,structured
P39286,93,111,structured
P39286,116,238,structured
P39286,253,338,structured
P39926,33,148,structured
P39926,193,269,disordered
P39935,1,249,disordered
P39935,250,390,structured
P39935,391,490,disordered
P39935,598,685,structured
P39935,689,716,structured
P39935,730,802,structured
P39935,812,852,structured
P40019,1,153,disordered
P40136,64,288,structured
P40136,297,579,structured
P40136,580,590,disordered
P40136,591,630,structured
P40136,651,673,structured
P40136,693,768,structured
P40136,773,798,structured
P40161,1,42,structured
P40161,43,67,disordered
P40161,71,118,structured
P40161,121,146,structured
P40161,155,205,structured
P40161,218,298,structured
P40259,43,145,structured
P40259,160,180,structured
P40259,181,229,disordered
P40316,1,110,disordered
P40316,257,298,structured
P40316,306,316,structured
P40316,363,373,structured
P40337,1,213,disordered
P40381,1,74,disordered
P40381,75,139,structured
P40381,140,264,disordered
P40381,266,322,structured
P40422,1,25,disordered
P40422,28,70,structured
P40458,85,90,disordered
P40458,91,199,structured
P40458,200,215,disordered
P40458,216,341,structured
P40477,441,881,disordered
P40477,1103,1112,structured
P40477,1117,1126,structured
P40477,1141,1150,structured
P40477,1213,1237,structured
P40477,1268,1316,structured
P40477,1334,1370,structured
P40477,1384,1410,structured
P40477,1434,1454,structured
P40719,2,34,structured
P40719,35,158,disordered
P40719,159,185,structured
P40719,282,385,structured
P40719,386,417,disordered
P40719,418,449,structured
P40763,7,16,disordered
P40763,81,92,structured
P40763,116,135,disordered
P40763,136,180,structured
P40763,181,199,disordered
P40763,200,371,structured
P40763,382,398,structured
P40763,400,417,structured
P40763,419,430,disordered
P40763,431,535,structured
P40763,539,625,structured
P40763,633,657,structured
P40763,666,687,structured
P40763,689,722,disordered
P40855,1,182,disordered
P40855,183,274,structured
P40855,278,297,disordered
P40855,298,299,structured
P40881,1,37,disordered
P40881,43,246,structured
P40999,6,83,structured
P40999,84,95,disordered
P40999,96,188,structured
P40999,192,330,structured
P41208,1,24,disordered
P41208,25,83,structured
P41208,84,172,disordered
P41214,1,183,structured
P41214,184,259,disordered
P41214,260,347,structured
P41214,348,373,disordered
P41214,374,580,structured
P41227,1,160,structured
P41227,161,235,disordered
P41567,1,28,disordered
P41567,29,113,structured
P41814,1,60,structured
P41814,61,78,disordered
P41814,88,188,disordered
P41814,189,321,structured
P41814,326,451,structured
P41814,453,478,disordered
P41851,44,85,disordered
P41851,86,148,structured
P41851,153,163,structured
P41969,147,167,disordered
P41969,309,429,disordered
P42166,1,49,structured
P42166,51,111,disordered
P42166,112,153,structured
P42226,113,129,disordered
P42226,130,151,structured
P42226,152,179,disordered
P42226,180,242,structured
P42226,243,254,disordered
P42226,255,301,structured
P42226,302,304,disordered
P42226,305,323,structured
P42226,324,338,disordered
P42226,339,366,structured
P42226,367,380,disordered
P42226,381,394,structured
P42226,395,399,disordered
P42226,400,577,structured
P42226,578,581,disordered
P42226,582,626,structured
P42226,627,637,disordered
P42226,638,651,structured
P42226,652,658,disordered
P42226,783,814,disordered
P42337,5,309,structured
P42337,310,322,disordered
P42337,323,409,structured
P42337,420,500,structured
P42337,501,525,disordered
P42337,526,862,structured
P42337,871,1061,structured
P42512,38,55,disordered
P42512,56,503,structured
P42512,504,513,disordered
P42512,514,720,structured
P42568,4,489,structured
P42568,490,568,disordered
P42658,95,116,structured
P42658,117,126,disordered
P42658,850,865,disordered
P42768,201,310,disordered
P42768,430,458,disordered
P42768,461,497,disordered
P42866,1,51,disordered
P42866,66,345,structured
P42866,361,398,disordered
P42898,161,171,disordered
P42898,415,644,structured
P43034,1,86,disordered
P43034,298,307,disordered
P43351,1,23,disordered
P43351,25,45,structured
P43351,68,162,structured
P43403,1,2,disordered
P43403,3,256,structured
P43403,257,309,disordered
P43403,310,326,structured
P43403,328,358,structured
P43403,359,361,disordered
P43403,362,483,structured
P43403,484,501,disordered
P43403,502,606,structured
P43528,21,66,structured
P43528,68,207,structured
P43528,215,250,structured
P43528,251,263,disordered
P43629,28,229,structured
P43629,239,259,structured
P43629,262,282,structured
P43629,288,313,structured
P43629,361,444,disordered
P44654,28,62,disordered
P44654,63,113,structured
P44654,118,130,structured
P44654,131,150,disordered
P45379,1,66,disordered
P45379,193,212,disordered
P45379,272,288,disordered
P45523,26,39,disordered
P45523,40,107,structured
P45523,117,252,structured
