acc,start,end,label
P07293,433,664,structured
P07293,665,791,disordered
P07293,796,855,structured
P07293,867,883,structured
P07293,892,1072,structured
P07293,1082,1141,structured
P07293,1148,1205,structured
P07293,1232,1421,structured
P07293,1423,1434,structured
P07342,85,267,structured
P07342,282,579,structured
P07342,580,595,disordered
P07342,596,646,structured
P07342,647,687,disordered
P07363,124,158,disordered
P07363,228,257,disordered
P07363,264,646,structured
P07550,35,176,structured
P07550,178,231,structured
P07550,269,339,structured
P07550,342,413,disordered
P07567,1,439,structured
P07567,546,605,disordered
P07598,2,395,structured
P07598,399,421,disordered
P07673,1,105,disordered
P07674,1,137,disordered
P07674,139,251,structured
P07674,252,294,disordered
P07674,305,358,structured
P07814,3,168,structured
P07814,749,805,structured
P07814,998,1015,disordered
P07814,1016,1309,structured
P07814,1318,1462,structured
P07814,1464,1473,disordered
P07814,1474,1497,structured
P07814,1500,1512,structured
P07902,1,21,disordered
P07902,28,48,structured
P07902,49,63,disordered
P07902,64,366,structured
P07902,367,379,disordered
P08008,1,100,disordered
P08067,31,80,structured
P08067,81,92,disordered
P08067,93,215,structured
P08083,1,90,disordered
P08083,91,387,structured
P08179,1,109,structured
P08179,110,132,disordered
P08179,133,209,structured
P08240,130,238,disordered
P08245,1,31,disordered
P08245,32,108,structured
P08253,31,109,structured
P08253,111,278,structured
P08253,279,282,disordered
P08253,283,442,structured
P08253,443,460,disordered
P08253,461,660,structured
P08263,2,222,disordered
P08294,19,54,disordered
P08294,57,222,structured
P08294,224,240,disordered
P08392,258,289,disordered
P08392,300,411,structured
P08392,419,485,structured
P08476,30,50,disordered
P08476,51,180,structured
P08476,181,201,disordered
P08476,202,299,structured
P08476,300,320,disordered
P08476,321,324,structured
P08476,326,329,structured
P08476,330,338,disordered
P08476,339,346,structured
P08476,348,350,structured
P08476,352,354,structured
P08476,355,389,disordered
P08476,390,407,structured
P08476,408,409,disordered
P08476,410,426,structured
P08523,1,34,structured
P08523,35,49,disordered
P08523,50,56,structured
P08523,57,68,disordered
P08523,69,83,structured
P08523,84,99,disordered
P08523,100,163,structured
P08581,25,41,disordered
P08581,42,91,structured
P08581,92,110,disordered
P08581,111,150,structured
P08581,151,155,disordered
P08581,164,167,disordered
P08581,168,204,structured
P08581,206,209,disordered
P08581,210,301,structured
P08581,302,311,disordered
P08581,312,377,structured
P08581,378,383,disordered
P08581,384,393,structured
P08581,394,414,disordered
P08581,415,497,structured
P08581,499,557,structured
P08581,565,567,disordered
P08581,628,633,disordered
P08581,658,740,disordered
P08581,997,1009,disordered
P08581,1038,1066,disordered
P08581,1067,1079,structured
P08581,1085,1090,disordered
P08581,1098,1104,disordered
P08581,1112,1122,disordered
P08581,1123,1146,structured
P08581,1147,1152,disordered
P08581,1153,1222,structured
P08581,1223,1246,disordered
P08581,1247,1283,structured
P08581,1284,1291,disordered
P08581,1292,1304,structured
P08581,1305,1307,disordered
P08581,1308,1344,structured
P08581,1345,1351,disordered
P08581,1355,1360,disordered
P08621,1,62,disordered
P08621,63,89,structured
P08621,90,102,disordered
P08621,103,180,structured
P08621,181,437,disordered
P08669,1,58,disordered
P09012,1,7,disordered
P09012,8,48,structured
P09012,49,50,disordered
P09012,51,87,structured
P09012,90,282,disordered
P09038,134,161,disordered
P09038,162,285,structured
P09038,286,288,disordered
P09132,1,144,disordered
P09372,1,32,disordered
P09372,38,108,structured
P09372,116,195,structured
P09415,1,23,disordered
P09415,24,120,structured
P09651,1,8,disordered
P09651,92,102,disordered
P09651,182,196,disordered
P09651,251,308,structured
P09651,309,357,disordered
P09693,1,23,disordered
P09693,26,138,structured
P09693,139,182,disordered
P09803,156,160,disordered
P09803,161,182,structured
P09803,183,187,disordered
P09803,188,260,structured
P09803,261,300,disordered
P09803,301,369,structured
P09803,370,380,disordered
P09803,381,590,structured
P09803,591,617,disordered
P09803,624,700,disordered
P09803,732,884,disordered
P09883,1,83,disordered
P09883,85,125,structured
P09883,132,446,structured
P09883,456,579,structured
P09919,39,65,structured
P09919,69,94,structured
P09919,104,156,structured
P09919,157,166,disordered
P09919,170,205,structured
P09950,58,71,disordered
P09950,72,82,structured
P09950,83,113,disordered
P09950,114,146,structured
P09950,147,156,disordered
P09950,157,504,structured
P09950,512,534,structured
P09950,538,548,disordered
P09951,2,111,disordered
P09951,113,166,structured
P09951,175,329,structured
P09951,344,417,structured
P09983,962,1023,disordered
P0A0V3,90,229,structured
P0A0V3,230,242,disordered
P0A6G1,17,31,disordered
P0A6H5,3,88,structured
P0A6H5,94,123,structured
P0A6H5,175,209,disordered
P0A6H5,228,263,structured
P0A6H5,269,434,structured
P0A6R3,1,98,disordered
P0A6X3,6,67,structured
P0A6X3,75,102,disordered
P0A705,1,381,disordered
P0A705,382,882,structured
P0A707,14,36,structured
P0A707,78,89,disordered
P0A707,90,180,structured
P0A7G2,8,100,structured
P0A7G2,101,133,disordered
P0A7K2,33,43,disordered
P0A877,1,53,structured
P0A877,54,74,disordered
P0A877,76,180,structured
P0A877,190,267,structured
P0A882,1,108,disordered
P0A8H9,40,65,disordered
P0A8S9,3,78,structured
P0A8S9,83,116,disordered
P0A903,1,344,disordered
P0A910,23,38,structured
P0A910,39,51,disordered
P0A910,52,84,structured
P0A910,92,166,structured
P0A910,167,180,disordered
P0A910,181,192,structured
P0A9D4,1,262,structured
P0A9D4,263,273,disordered
P0A9H7,2,13,disordered
P0A9H7,14,99,structured
P0A9H7,100,120,disordered
P0A9H7,121,382,structured
P0A9I5,1,75,structured
P0A9I5,76,87,disordered
P0A9Q9,1,231,structured
P0A9Q9,232,242,disordered
P0A9Q9,243,367,structured
P0AAC0,3,199,structured
P0AAC0,212,268,structured
P0AAC0,269,282,disordered
P0AAC0,283,307,structured
P0AB38,21,80,disordered
P0AB71,2,177,structured
P0AB71,178,194,disordered
P0AB71,197,225,structured
P0AB71,236,359,structured
P0ABE0,1,77,disordered
P0ABI8,1,51,disordered
P0ABI8,52,552,structured
P0ABI8,553,663,disordered
P0ABJ1,1,26,disordered
P0ABJ1,27,110,structured
P0ABJ1,125,283,structured
P0ABJ1,284,315,disordered
P0ABJ3,1,18,disordered
P0ABJ3,22,203,structured
P0ABK7,1,151,disordered
P0ABQ4,1,8,structured
P0ABQ4,9,24,disordered
P0ABQ4,25,62,structured
P0ABQ4,63,72,disordered
P0ABQ4,73,115,structured
P0ABQ4,116,132,disordered
P0ABQ4,133,159,structured
P0ABS1,12,16,structured
P0ABS1,17,33,disordered
P0ABS1,34,151,structured
P0AC88,2,34,structured
P0AC88,35,55,disordered
P0AC88,56,316,structured
P0AC88,318,358,structured
P0AC88,359,372,disordered
P0ACF8,3,46,structured
P0ACF8,48,56,structured
P0ACF8,57,89,disordered
P0ACF8,90,137,structured
P0ACN7,1,67,disordered
P0AD27,1,244,disordered
P0AD49,3,90,structured
P0AD49,91,113,disordered
P0ADC1,20,32,disordered
P0ADC1,33,128,structured
P0ADC1,139,169,structured
P0ADC1,170,182,disordered
P0ADV9,1,22,structured
P0ADV9,24,58,disordered
P0AE70,5,15,structured
P0AE70,16,29,disordered
P0AE70,30,66,structured
P0AE70,71,111,structured
P0AE72,4,47,structured
P0AE72,48,82,disordered
P0AE98,19,49,disordered
P0AE98,50,53,structured
P0AES9,22,110,disordered
P0AFC3,1,14,disordered
P0AFC3,15,38,structured
P0AFC3,39,59,disordered
P0AFC3,64,127,structured
P0AFC3,128,147,disordered
P0AFC7,1,42,disordered
P0AFC7,43,69,structured
P0AFC7,88,179,structured
P0AFC7,180,189,disordered
P0AFC7,190,220,structured
P0AFD1,1,10,disordered
P0AFD1,11,166,structured
P0AFD6,1,22,disordered
P0AFD6,36,180,structured
P0AFE0,1,76,structured
P0AFE0,79,162,structured
P0AFE0,165,184,disordered
P0AFG0,6,44,structured
P0AFG0,45,65,disordered
P0AFG0,66,116,structured
P0AFG0,117,131,disordered
P0AFZ3,7,110,structured
P0AFZ3,111,165,disordered
P0AG11,1,139,disordered
P0AG30,1,30,disordered
P0AG30,31,126,structured
P0AG30,129,147,structured
P0AG30,152,280,structured
P0AG30,284,354,structured
P0AG30,355,411,disordered
P0AG30,412,417,structured
P0AG67,73,86,disordered
P0AG67,177,557,disordered
P0C066,20,29,disordered
P0C066,33,359,structured
P0C077,2,54,structured
P0C077,56,80,structured
P0C077,81,95,disordered
P0C079,1,79,disordered
P0C0Y1,1,11,disordered
P0C0Y1,12,49,structured
P0CE18,4,17,structured
P0CE18,20,99,disordered
P0CE18,109,260,structured
P0CF51,102,112,disordered
P0CL52,23,44,structured
P0CL52,52,166,structured
P0CL52,170,228,structured
P0CL52,243,263,structured
P0CL52,426,513,disordered
P0CL52,514,658,structured
P0CL52,659,685,disordered
P0CU49,1,238,disordered
P0DJ89,218,314,disordered
P0DN86,22,131,structured
P0DN86,132,165,disordered
P0DOC6,103,174,disordered
P0DOC6,350,448,structured
P0DOC6,457,549,structured
P0DOC6,553,797,structured
P0DOC6,803,826,structured
P0DOC6,829,885,structured
P0DOC6,891,913,structured
P0DOC6,914,1005,disordered
P0DOC6,1013,1383,structured
P0DOF3,6,104,structured
P0DOF3,105,118,disordered
P0DOF3,119,372,structured
P0DOF3,376,397,disordered
P0DOF3,398,448,structured
P0DSM4,1,25,disordered
P0DTC4,8,57,structured
P0DTC4,61,75,disordered
P10071,106,236,disordered
P10071,328,344,disordered
P10121,1,187,disordered
P10121,201,279,structured
P10121,281,494,structured
P10275,1,537,disordered
P10275,538,621,structured
P10275,622,636,disordered
P10275,642,672,disordered
P10275,673,843,structured
P10275,844,852,disordered
P10275,853,918,structured
P10275,919,920,disordered
P10388,168,461,disordered
P10415,1,9,disordered
P10415,10,25,structured
P10415,26,91,disordered
P10415,92,203,structured
P10415,204,207,disordered
P10415,208,218,structured
P10451,1,314,disordered
P10565,1,34,disordered
P10565,35,448,structured
P10619,2,286,structured
P10619,288,327,disordered
P10619,328,431,structured
P10619,433,480,structured
P10674,314,330,disordered
P10674,331,624,structured
P10686,20,192,structured
P10686,207,233,structured
P10686,245,524,structured
P10686,544,614,structured
P10686,619,645,structured
P10686,649,763,structured
P10686,770,787,disordered
P10686,856,934,structured
P10686,947,1215,structured
P10688,12,130,structured
P10688,133,157,disordered
P10688,206,442,structured
P10688,446,483,disordered
P10688,487,647,structured
P10688,650,756,structured
P10902,5,43,structured
P10902,44,56,disordered
P10902,57,103,structured
P10902,104,141,disordered
P10902,142,410,structured
P10902,414,533,structured
P10912,51,69,structured
P10912,97,252,structured
P10912,257,269,structured
P10912,270,620,disordered
P10961,1,167,disordered
P10961,260,332,disordered
P10997,23,89,disordered
P11021,1,24,disordered
P11021,27,83,structured
P11021,85,406,structured
P11021,411,633,structured
P11021,634,654,disordered
P11274,1,72,disordered
P11274,489,621,structured
P11274,622,638,disordered
P11274,639,688,structured
P11274,707,740,structured
P11274,750,886,structured
P11274,1266,1271,disordered
P11309,14,31,disordered
P11309,35,80,structured
P11309,84,305,structured
P11409,16,178,structured
P11409,179,216,disordered
P11409,217,335,structured
P11746,2,17,disordered
P11746,18,98,structured
P11795,2,101,disordered
P11795,102,388,structured
P11912,33,165,structured
P11912,166,226,disordered
P12081,1,52,disordered
P12081,54,105,structured
P12081,112,159,structured
P12081,168,218,structured
P12081,294,341,structured
P12081,344,355,disordered
P12081,356,400,structured
P12081,403,502,structured
P12272,37,50,disordered
P12272,52,67,structured
P12272,68,144,disordered
P12301,1,119,disordered
P12301,121,231,structured
P12302,1,96,disordered
P12302,97,116,structured
P12302,117,188,disordered
P12302,189,215,structured
P12302,221,267,structured
P12355,1,77,disordered
P12355,78,231,structured
P12357,70,167,disordered
P12359,1,88,disordered
P12359,89,331,structured
P12464,4,82,structured
P12464,84,173,disordered
P12520,1,96,disordered
P12810,1,42,disordered
P12996,4,315,structured
P12996,316,346,disordered
P13010,1,5,disordered
P13010,6,169,structured
P13010,170,181,disordered
P13010,190,191,disordered
P13010,196,299,structured
P13010,301,323,structured
P13010,324,326,disordered
P13010,327,541,structured
P13010,543,594,disordered
P13010,705,732,disordered
P13021,2,139,structured
P13021,146,250,structured
P13021,251,272,disordered
P13022,2,270,structured
P13022,271,281,disordered
P13183,30,35,structured
P13183,36,56,disordered
P13183,57,78,structured
P13551,6,39,structured
P13551,40,67,disordered
P13551,68,399,structured
P13551,416,434,disordered
P13551,435,444,structured
P13551,448,463,structured
P13551,464,475,disordered
P13551,476,688,structured
P13569,5,108,structured
P13569,118,374,structured
P13569,375,390,disordered
P13569,391,401,structured
P13569,402,439,disordered
P13569,440,532,structured
P13569,533,538,disordered
P13569,539,541,structured
P13569,542,546,disordered
P13569,547,635,structured
P13569,636,648,disordered
P13569,654,838,disordered
P13569,846,883,structured
P13569,910,1100,structured
P13569,1102,1121,structured
P13569,1125,1172,structured
P13569,1193,1203,disordered
P13569,1207,1429,structured
P13693,1,10,structured
P13693,11,14,disordered
P13693,15,29,structured
P13693,30,31,disordered
P13693,37,68,disordered
P13693,69,172,structured
P13848,2,98,disordered
P14061,2,190,structured
P14061,191,199,disordered
P14061,203,285,structured
P14061,286,328,disordered
P14598,1,3,disordered
P14598,151,156,disordered
P14598,170,172,disordered
P14598,213,228,disordered
P14598,284,285,disordered
P14598,287,295,structured
P14598,296,330,disordered
P14598,331,332,structured
P14598,333,340,disordered
P14598,343,390,disordered
P14602,192,209,disordered
P14635,1,78,disordered
P14635,165,170,disordered
P14635,171,424,structured
P14635,425,433,disordered
P14653,170,176,disordered
P14653,186,206,disordered
P14653,207,264,structured
P14678,1,7,disordered
P14678,8,45,structured
P14678,46,64,disordered
P14678,65,86,structured
P14678,87,240,disordered
P14736,1,125,disordered
P14736,130,239,structured
P14736,243,299,structured
P14736,301,303,disordered
P14736,305,504,structured
P14736,516,527,disordered
P14736,528,598,structured
P14736,600,605,disordered
P14736,606,628,structured
P14736,630,754,disordered
P14738,195,430,structured
P14738,433,466,structured
P14738,468,478,structured
P14738,490,501,structured
P14738,508,547,disordered
P14738,639,672,disordered
P14738,745,874,disordered
P14859,1,200,disordered
P14859,278,284,disordered
P14859,285,317,structured
P14859,319,354,structured
P14859,355,384,disordered
P14859,385,403,structured
P14859,405,436,structured
P14859,437,442,disordered
P14868,1,20,disordered
P14868,163,172,disordered
P14868,224,247,disordered
P14868,273,282,disordered
P14868,336,393,structured
P14907,1,608,disordered
P14907,637,726,structured
P14907,742,778,structured
P14907,788,823,structured
P15056,432,447,disordered
P15056,449,465,structured
P15056,469,487,structured
P15056,489,596,structured
P15056,597,614,disordered
P15056,616,627,structured
P15056,631,720,structured
P15146,1,467,disordered
P15183,1,59,disordered
P15183,92,380,structured
P15309,32,247,structured
P15309,248,286,disordered
P15309,287,374,structured
P15374,6,146,structured
P15374,147,166,disordered
P15374,168,217,structured
P15374,220,230,structured
P15382,1,23,structured
P15382,24,45,disordered
P15382,46,71,structured
P15382,72,91,disordered
P15382,92,106,structured
P15382,107,129,disordered
P15391,23,39,structured
P15391,48,128,structured
P15391,138,152,disordered
P15391,153,167,structured
P15391,185,275,structured
P15391,296,317,structured
P15436,95,490,structured
P15436,497,984,structured
P15436,1007,1051,disordered
P15436,1052,1097,structured
P15442,1,607,structured
P15442,610,664,structured
P15442,665,767,disordered
P15442,768,770,structured
P15442,781,856,structured
P15442,861,882,disordered
P15442,902,920,structured
P15442,921,951,disordered
P15442,952,983,structured
P15442,1519,1537,disordered
P15442,1538,1549,structured
P15442,1560,1659,structured
P15498,2,129,structured
P15498,130,141,disordered
P15498,151,155,disordered
P15498,156,169,structured
P15498,181,188,disordered
P15498,190,416,structured
P15498,417,419,disordered
P15498,420,457,structured
P15498,458,463,disordered
P15498,464,475,structured
P15498,476,481,disordered
P15498,482,564,structured
P15498,565,584,disordered
P15498,628,775,structured
P15825,12,29,structured
P15825,30,62,disordered
P15825,63,73,structured
P15825,74,348,disordered
P15848,42,405,structured
P15848,406,422,disordered
P15848,423,533,structured
P15865,1,219,disordered
P15927,1,44,disordered
P15927,45,108,structured
P15927,109,117,disordered
P15927,118,170,structured
P15927,171,270,disordered
P15941,921,922,disordered
P15941,929,931,disordered
P15941,932,1144,structured
P15941,1145,1152,disordered
P15941,1184,1198,disordered
P16006,1,62,structured
P16006,63,82,disordered
P16006,83,193,structured
P16009,6,173,structured
P16009,175,341,structured
P16009,346,361,disordered
P16009,362,482,structured
P16009,484,575,structured
P16035,27,208,structured
P16035,209,220,disordered
P16050,22,162,disordered
P16070,21,152,structured
P16070,153,178,disordered
P16070,669,742,disordered
P16243,63,79,disordered
P16243,84,636,structured
P16278,29,527,structured
P16278,531,544,disordered
P16278,545,647,structured
P16278,648,677,disordered
P16442,65,175,structured
P16442,179,194,disordered
P16442,197,345,structured
P16458,10,224,structured
P16458,233,385,disordered
P16471,27,55,structured
P16471,58,138,structured
P16471,145,195,structured
P16471,198,228,structured
P16471,236,598,disordered
P16860,1,77,disordered
P16869,37,57,disordered
P16869,58,729,structured
P17109,1,471,structured
P17109,472,488,disordered
P17109,489,556,structured
P17120,1,71,disordered
P17181,34,48,structured
P17181,49,58,disordered
P17181,59,91,structured
P17181,95,149,structured
P17181,162,270,structured
P17181,275,326,structured
P17181,330,436,disordered
P17181,489,507,structured
P17405,49,85,disordered
P17405,86,613,structured
P17405,614,631,disordered
P17480,103,192,structured
P17480,481,546,structured
P17480,547,560,disordered
P17810,284,346,disordered
P17931,1,115,disordered
P17931,116,250,structured
P17947,118,165,disordered
P17947,169,258,structured
P18065,220,311,structured
P18065,312,325,disordered
P18075,293,327,disordered
P18075,328,431,structured
P18827,23,254,disordered
P18827,303,310,disordered
P19250,25,35,disordered
P19250,36,189,structured
P19339,111,123,disordered
P19339,124,157,structured
P19339,158,167,disordered
P19339,168,200,structured
P19339,201,211,disordered
P19339,212,243,structured
P19339,244,253,disordered
P19339,254,275,structured
P19525,1,79,structured
P19525,80,100,disordered
P19525,101,169,structured
P19525,170,255,disordered
P19525,258,333,structured
P19525,334,357,disordered
P19525,358,374,structured
P19525,375,389,disordered
P19525,390,436,structured
P19525,437,465,disordered
P19525,466,482,structured
P19525,483,500,disordered
P19525,501,540,structured
P19525,542,551,disordered
P19594,22,64,disordered
P19597,19,105,disordered
P19597,262,271,structured
P19597,293,374,structured
P19634,85,502,structured
P19634,516,540,structured
P19634,546,678,structured
P19634,680,815,disordered
P19827,35,44,disordered
P19827,45,629,structured
P19827,640,652,structured
P19827,653,672,disordered
P19880,279,299,structured
P19880,300,322,disordered
P19880,323,564,structured
P19880,565,650,disordered
P19957,23,60,disordered
P19957,71,117,structured
P19972,19,145,structured
P19972,146,222,disordered
P20220,4,73,structured
P20220,74,112,disordered
P20435,1,71,disordered
P20435,72,153,structured
P20444,606,672,disordered
P20592,1,92,disordered
P20592,93,598,structured
P20592,599,621,disordered
P20592,622,711,structured
P20676,1,1076,disordered
P20807,59,93,structured
P20807,96,268,structured
P20807,269,320,disordered
P20807,325,417,structured
P20807,665,681,structured
P20807,690,819,structured
P20963,27,48,structured
P20963,49,164,disordered
P21109,11,44,disordered
P21109,331,355,disordered
P21246,32,46,disordered
P21246,47,83,structured
P21246,84,95,disordered
P21246,96,132,structured
P21246,133,168,disordered
P21401,154,370,disordered
P21401,371,378,structured
P21401,379,395,disordered
P21401,396,439,structured
P21401,440,469,disordered
P21401,470,1118,structured
P21513,14,29,structured
P21513,119,131,structured
P21513,176,200,structured
P21513,212,307,structured
P21513,314,393,structured
P21513,401,489,structured
P21513,498,1061,disordered
P21580,6,149,structured
P21580,150,161,disordered
P21580,164,179,structured
P21580,187,211,structured
P21580,213,228,disordered
P21580,229,265,structured
P21580,268,277,structured
P21580,283,314,structured
P21580,324,356,structured
P21580,381,416,structured
P21580,605,634,structured
P21580,759,789,structured
P21583,36,91,structured
P21583,92,103,disordered
P21583,104,116,structured
P21583,127,141,disordered
P21583,142,152,structured
P21734,1,149,structured
P21734,150,172,disordered
P21734,173,215,structured
P21736,1,54,disordered
P21736,55,106,structured
P21793,1,14,disordered
P21793,31,51,disordered
P21793,52,356,structured
P21952,247,318,structured
P21952,319,342,disordered
P21952,343,397,structured
P22033,12,35,disordered
P22033,37,128,structured
P22033,131,500,structured
P22033,506,576,structured
P22033,596,622,structured
P22033,628,744,structured
P22121,1,195,disordered
P22121,196,259,structured
P22121,260,273,disordered
P22173,1,30,disordered
P22173,31,792,structured
P22173,793,845,disordered
P22179,1,58,disordered
P22179,59,127,structured
P22216,1,31,disordered
P22216,32,78,structured
P22216,79,86,disordered
P22216,87,134,structured
P22216,135,139,disordered
P22216,140,155,structured
P22216,156,190,disordered
P22216,191,200,structured
P22216,201,210,disordered
P22216,211,229,structured
P22216,230,240,disordered
P22216,241,263,structured
P22216,264,268,disordered
P22216,269,342,structured
P22216,343,359,disordered
P22216,368,383,disordered
P22216,384,408,structured
P22216,409,410,disordered
P22216,411,424,structured
P22216,425,429,disordered
P22216,430,446,structured
P22216,447,449,disordered
P22216,454,455,disordered
P22216,456,465,structured
P22216,472,475,disordered
P22216,476,490,structured
P22216,491,512,disordered
P22216,549,730,structured
P22216,800,802,disordered
P22216,810,818,disordered
P22449,151,166,structured
P22449,177,367,structured
P22449,368,382,disordered
P22470,1,610,disordered
P22473,1,506,disordered
P22523,4,58,structured
P22523,59,76,disordered
P22523,77,225,structured
P22523,335,526,structured
P22523,572,667,structured
P22523,671,801,structured
P22523,805,854,structured
P22523,893,1048,structured
P22531,2,20,disordered
P22531,48,72,disordered
P22605,180,209,disordered
P22605,210,442,structured
P22605,443,482,disordered
P22995,1,83,disordered
P23110,39,48,disordered
P23110,49,67,structured
P23110,68,87,disordered
P23110,88,141,structured
P23441,1,156,disordered
P23441,161,227,structured
P23588,1,96,disordered
P23588,97,171,structured
P23588,172,611,disordered
P23632,95,107,disordered
P23677,165,186,structured
P23677,187,204,disordered
P23677,205,277,structured
P23677,285,297,structured
P23677,309,461,structured
P23873,4,72,structured
P23873,73,88,disordered
P24005,1,24,disordered
P24005,25,256,structured
P24005,257,269,disordered
P24005,271,292,structured
P24348,876,909,structured
P24348,911,1035,structured
P24348,1036,1047,disordered
P24348,1048,1190,structured
P24385,1,24,disordered
P24385,25,255,structured
P24385,256,295,disordered
P24522,1,16,disordered
P24522,17,104,structured
P24522,105,118,disordered
P24522,119,165,structured
P24588,78,88,structured
P24588,89,92,disordered
P24588,300,427,disordered
P24864,96,102,disordered
P24864,111,259,structured
P24864,270,359,structured
P24864,360,378,disordered
P24937,25,250,disordered
P25299,14,101,structured
P25299,127,232,disordered
P25344,33,102,structured
P25344,187,249,disordered
P25490,1,295,disordered
P25490,296,351,structured
P25490,353,408,structured
P25490,409,414,disordered
P25638,1,91,structured
P25638,92,111,disordered
P25644,5,24,disordered
P25644,25,54,structured
P25644,55,79,disordered
P25644,422,469,disordered
P25644,476,517,structured
P25644,521,600,structured
P25644,604,644,structured
P25644,659,695,structured
P25644,699,750,structured
P25644,758,793,structured
P25891,22,161,structured
P25891,163,179,disordered
P25891,180,189,structured
P25891,192,225,structured
P25891,228,282,structured
P25916,6,103,structured
P25916,106,240,disordered
P26196,81,93,disordered
P26196,94,292,structured
P26196,296,307,disordered
P26196,308,393,structured
P26196,394,400,disordered
P26196,401,423,structured
P26196,424,430,disordered
P26196,431,462,structured
P26196,463,483,disordered
P26285,1,31,disordered
P26285,32,451,structured
P26285,452,531,disordered
P26332,27,261,structured
P26332,264,309,structured
P26332,320,352,structured
P26332,357,383,structured
P26332,385,400,disordered
P26332,443,459,disordered
P26368,84,112,disordered
P26368,113,140,structured
P26368,141,144,disordered
P26368,145,230,structured
P26368,231,259,disordered
P26368,260,340,structured
P26368,342,420,structured
P26368,422,475,structured
P26477,1,97,disordered
P27177,25,134,disordered
P27177,135,199,structured
P27177,200,217,disordered
P27177,218,248,structured
P27321,187,285,disordered
P27321,286,570,structured
P27321,571,664,disordered
P27469,1,103,disordered
P27682,25,210,disordered
P27797,18,417,disordered
P27913,14,23,disordered
P27986,1,451,disordered
P27986,452,509,structured
P27986,510,520,disordered
P27986,521,579,structured
P27986,580,724,disordered
P28023,1,18,disordered
P28023,27,97,structured
P28023,108,191,disordered
P28307,1,151,disordered
P28324,1,2,disordered
P28324,3,91,structured
P28324,92,156,disordered
P28472,35,332,structured
P28472,338,439,disordered
P28472,447,472,structured
P28583,329,342,disordered
P28583,343,508,structured
P28698,1,13,disordered
P28698,37,128,structured
P28827,22,476,structured
P28827,483,527,structured
P28827,531,588,structured
P28827,589,742,disordered
P28827,879,1156,structured
P29083,1,9,disordered
P29083,11,77,structured
P29083,92,112,structured
P29083,113,125,disordered
P29083,126,164,structured
P29083,165,174,disordered
P29083,175,196,structured
P29083,197,217,disordered
P29083,336,393,disordered
P29083,433,439,disordered
P29274,6,148,structured
P29274,158,208,structured
P29274,221,290,structured
P29274,291,412,disordered
P29539,100,184,disordered
P29539,185,684,structured
P29539,685,693,disordered
P29539,694,1243,structured
P29539,1244,1253,disordered
P29539,1254,1272,structured
P29539,1273,1321,disordered
P29539,1752,1771,disordered
P29539,1773,1860,disordered
P29539,1861,1909,structured
P29539,1910,1916,disordered
P29590,52,93,structured
P29590,94,104,disordered
P29590,105,167,structured
P29590,186,227,structured
P29590,546,574,disordered
P29617,1545,1613,structured
P29617,1614,1626,disordered
P29617,1627,1701,structured
P30130,1,69,disordered
P30130,71,168,structured
P30130,184,199,structured
P30130,204,232,structured
P30130,241,286,structured
P30130,299,466,structured
P30130,472,498,structured
P30130,499,518,disordered
P30130,519,602,structured
P30130,617,701,structured
P30130,709,849,structured
P30130,854,878,structured
P30260,1,5,disordered
P30260,6,170,structured
P30260,171,458,disordered
P30260,459,681,structured
P30260,682,691,disordered
P30260,692,765,structured
P30260,767,824,disordered
P30273,40,60,disordered
P30273,65,79,structured
P30291,293,308,structured
P30291,311,333,structured
P30291,337,435,structured
P30291,436,455,disordered
P30291,456,569,structured
P30307,133,134,disordered
P30307,207,244,disordered
P30307,270,279,disordered
P30307,280,379,structured
P30307,380,381,disordered
P30307,382,448,structured
P30307,449,462,disordered
P30328,1,24,disordered
P30328,25,436,structured
P30518,33,142,structured
P30518,158,182,structured
P30518,189,234,structured
P30518,264,339,structured
P30518,343,371,disordered
P30566,8,59,structured
P30566,62,99,structured
P30566,102,282,structured
P30566,283,294,disordered
P30566,297,390,structured
P30566,393,472,structured
P30566,475,484,disordered
P30793,1,57,disordered
P30793,68,110,structured
P30793,127,212,structured
P30793,223,249,structured
P31087,2,46,structured
P31087,47,58,disordered
P31087,59,67,structured
P31087,68,80,disordered
P31109,1,93,disordered
P31168,1,265,disordered
P31324,1,103,disordered
P31324,104,121,structured
P31324,130,324,structured
P31324,337,392,structured
P31324,394,416,disordered
P31327,43,411,structured
P31327,418,561,structured
P31327,562,623,disordered
P31327,625,655,structured
P31327,660,778,structured
P31327,779,792,disordered
P31327,793,1129,structured
P31327,1163,1479,structured
P31896,1,27,disordered
P31896,28,637,structured
P32120,7,91,structured
P32120,97,350,structured
P32120,351,420,disordered
P32131,4,13,structured
P32131,23,444,structured
P32131,445,457,disordered
P32170,3,49,structured
P32170,50,64,disordered
P32170,65,418,structured
P32337,6,19,structured
P32337,26,38,structured
P32337,42,77,structured
P32337,80,90,disordered
P32337,91,171,structured
P32337,179,544,structured
P32337,550,590,structured
P32337,596,658,structured
P32337,663,735,structured
P32337,741,811,structured
P32337,829,869,structured
P32337,873,889,structured
P32337,899,931,structured
P32337,936,951,structured
P32337,955,978,structured
P32337,986,1014,structured
P32337,1027,1045,structured
P32337,1052,1064,structured
P32337,1068,1088,structured
P32357,1,152,structured
P32357,153,171,disordered
P32357,172,317,structured
P32566,84,147,structured
P32566,155,184,structured
P32566,218,300,structured
P32566,310,339,structured
P32566,340,505,disordered
P32628,3,74,structured
P32628,77,147,disordered
P32628,185,265,disordered
