acc,start,end,label
P0AFG0,1,44,structured
P0AFG0,45,65,disordered
P0AFG0,66,116,structured
P0AFG0,117,131,disordered
P0AFG0,132,181,structured
P0AFG8,1,55,disordered
P0AFG8,56,400,structured
P0AFG8,401,413,disordered
P0AFG8,414,540,structured
P0AFG8,541,557,disordered
P0AFG8,558,887,structured
P0AFX7,1,76,structured
P0AFX7,77,108,disordered
P0AFX7,109,120,structured
P0AFX7,121,216,disordered
P0AFZ3,1,110,structured
P0AFZ3,111,165,disordered
P0AG11,1,139,disordered
P0AG16,1,483,structured
P0AG16,484,505,disordered
P0AG30,1,30,disordered
P0AG30,31,354,structured
P0AG30,355,411,disordered
P0AG30,412,419,structured
P0AG67,1,72,structured
P0AG67,73,86,disordered
P0AG67,87,176,structured
P0AG67,177,557,disordered
P0AG86,1,142,structured
P0AG86,143,155,disordered
P0C066,1,19,structured
P0C066,20,29,disordered
P0C066,30,359,structured
P0C077,1,80,structured
P0C077,81,95,disordered
P0C079,1,79,disordered
P0C0Y1,1,11,disordered
P0C0Y1,12,49,structured
P0C5S4,1,84,structured
P0C5S4,85,97,disordered
P0C5S4,98,114,structured
P0C746,1,2,structured
P0C746,3,77,disordered
P0C746,78,209,structured
P0CE18,1,19,structured
P0CE18,20,99,disordered
P0CE18,100,264,structured
P0CF51,1,101,structured
P0CF51,102,112,disordered
P0CF51,113,173,structured
P0CL52,1,425,structured
P0CL52,426,513,disordered
P0CL52,514,658,structured
P0CL52,659,685,disordered
P0CU49,1,238,disordered
P0CU51,1,229,disordered
P0DJ89,1,217,structured
P0DJ89,218,314,disordered
P0DJ89,315,337,structured
P0DMC7,1,132,structured
P0DMC7,133,147,disordered
P0DMC7,148,216,structured
P0DMM9,1,63,structured
P0DMM9,64,77,disordered
P0DMM9,78,215,structured
P0DMM9,216,261,disordered
P0DMM9,262,295,structured
P0DN86,1,131,structured
P0DN86,132,165,disordered
P0DOC6,1,102,structured
P0DOC6,103,174,disordered
P0DOC6,175,913,structured
P0DOC6,914,1005,disordered
P0DOC6,1006,1389,structured
P0DOF3,1,104,structured
P0DOF3,105,118,disordered
P0DOF3,119,375,structured
P0DOF3,376,397,disordered
P0DOF3,398,450,structured
P0DSM4,1,25,disordered
P0DTC2,1,26,disordered
P0DTC2,27,66,structured
P0DTC2,67,80,disordered
P0DTC2,81,141,structured
P0DTC2,142,164,disordered
P0DTC2,165,172,structured
P0DTC2,173,185,disordered
P0DTC2,186,245,structured
P0DTC2,246,262,disordered
P0DTC2,263,318,structured
P0DTC2,319,541,disordered
P0DTC2,542,620,structured
P0DTC2,621,640,disordered
P0DTC2,641,672,structured
P0DTC2,673,687,disordered
P0DTC2,688,827,structured
P0DTC2,828,853,disordered
P0DTC2,854,1146,structured
P0DTC2,1147,1273,disordered
P0DTC3,1,40,disordered
P0DTC3,41,238,structured
P0DTC3,239,275,disordered
P0DTC4,1,60,structured
P0DTC4,61,75,disordered
P0DTH5,1,45,disordered
P0DTH5,46,376,structured
P10071,1,105,structured
P10071,106,236,disordered
P10071,237,327,structured
P10071,328,344,disordered
P10071,345,1580,structured
P10121,1,187,disordered
P10121,188,497,structured
P10275,1,537,disordered
P10275,538,621,structured
P10275,622,636,disordered
P10275,637,641,structured
P10275,642,672,disordered
P10275,673,843,structured
P10275,844,852,disordered
P10275,853,918,structured
P10275,919,920,disordered
P10388,1,167,structured
P10388,168,461,disordered
P10388,462,848,structured
P10415,1,9,disordered
P10415,10,25,structured
P10415,26,91,disordered
P10415,92,203,structured
P10415,204,207,disordered
P10415,208,239,structured
P10451,1,314,disordered
P10565,1,34,disordered
P10565,35,448,structured
P10619,1,287,structured
P10619,288,327,disordered
P10619,328,480,structured
P10674,1,313,structured
P10674,314,330,disordered
P10674,331,652,structured
P10686,1,769,structured
P10686,770,787,disordered
P10686,788,1290,structured
P10688,1,132,structured
P10688,133,157,disordered
P10688,158,445,structured
P10688,446,483,disordered
P10688,484,756,structured
P10721,1,543,structured
P10721,544,565,disordered
P10721,566,976,structured
P10761,1,118,structured
P10761,119,131,disordered
P10761,132,424,structured
P10902,1,43,structured
P10902,44,56,disordered
P10902,57,103,structured
P10902,104,141,disordered
P10902,142,540,structured
P10912,1,269,structured
P10912,270,620,disordered
P10912,621,638,structured
P10961,1,167,disordered
P10961,168,259,structured
P10961,260,332,disordered
P10961,333,833,structured
P10997,1,22,structured
P10997,23,89,disordered
P11021,1,24,disordered
P11021,25,633,structured
P11021,634,654,disordered
P11166,1,455,structured
P11166,456,492,disordered
P11233,1,10,disordered
P11233,11,186,structured
P11233,187,203,disordered
P11233,204,206,structured
P11274,1,72,disordered
P11274,73,621,structured
P11274,622,638,disordered
P11274,639,1265,structured
P11274,1266,1271,disordered
P11309,1,13,structured
P11309,14,31,disordered
P11309,32,313,structured
P11387,1,214,disordered
P11387,215,627,structured
P11387,628,719,disordered
P11387,720,765,structured
P11409,1,178,structured
P11409,179,216,disordered
P11409,217,336,structured
P11632,1,25,disordered
P11632,26,93,structured
P11746,1,1,structured
P11746,2,17,disordered
P11746,18,286,structured
P11795,1,1,structured
P11795,2,101,disordered
P11795,102,388,structured
P11859,1,40,structured
P11859,41,51,disordered
P11859,52,428,structured
P11859,429,440,disordered
P11859,441,477,structured
P11912,1,165,structured
P11912,166,226,disordered
P11926,1,18,disordered
P11926,19,421,structured
P11926,422,461,disordered
P11938,1,123,disordered
P11938,124,352,structured
P11938,353,359,disordered
P11938,360,479,structured
P11938,480,512,disordered
P11938,513,564,structured
P11938,565,602,disordered
P11938,603,626,structured
P11938,627,676,disordered
P11938,677,823,structured
P11938,824,827,disordered
P12081,1,52,disordered
P12081,53,343,structured
P12081,344,355,disordered
P12081,356,509,structured
P12272,1,36,structured
P12272,37,50,disordered
P12272,51,67,structured
P12272,68,144,disordered
P12272,145,177,structured
P12301,1,119,disordered
P12301,120,232,structured
P12302,1,96,disordered
P12302,97,116,structured
P12302,117,188,disordered
P12302,189,267,structured
P12355,1,77,disordered
P12355,78,231,structured
P12357,1,69,structured
P12357,70,167,disordered
P12359,1,88,disordered
P12359,89,332,structured
P12464,1,83,structured
P12464,84,173,disordered
P12520,1,96,disordered
P12537,1,303,structured
P12537,304,585,disordered
P12810,1,42,disordered
P12810,43,151,structured
P12931,1,87,disordered
P12931,88,143,structured
P12931,144,147,disordered
P12931,148,181,structured
P12931,182,185,disordered
P12931,186,249,structured
P12931,250,252,disordered
P12931,253,253,structured
P12931,254,271,disordered
P12931,272,276,structured
P12931,277,282,disordered
P12931,283,284,structured
P12931,285,292,disordered
P12931,293,300,structured
P12931,301,317,disordered
P12931,318,406,structured
P12931,407,427,disordered
P12931,428,524,structured
P12931,525,536,disordered
P12956,1,34,disordered
P12956,35,222,structured
P12956,223,230,disordered
P12956,231,532,structured
P12956,533,609,disordered
P12996,1,315,structured
P12996,316,346,disordered
P13010,1,5,disordered
P13010,6,169,structured
P13010,170,181,disordered
P13010,182,189,structured
P13010,190,191,disordered
P13010,192,323,structured
P13010,324,326,disordered
P13010,327,542,structured
P13010,543,594,disordered
P13010,595,704,structured
P13010,705,732,disordered
P13021,1,250,structured
P13021,251,272,disordered
P13022,1,270,structured
P13022,271,281,disordered
P13183,1,35,structured
P13183,36,56,disordered
P13183,57,80,structured
P13199,1,7,structured
P13199,8,107,disordered
P13199,108,417,structured
P13255,1,41,disordered
P13255,42,293,structured
P13338,1,31,disordered
P13338,32,102,structured
P13338,103,112,disordered
P13551,1,39,structured
P13551,40,67,disordered
P13551,68,415,structured
P13551,416,434,disordered
P13551,435,463,structured
P13551,464,475,disordered
P13551,476,691,structured
P13569,1,374,structured
P13569,375,390,disordered
P13569,391,401,structured
P13569,402,439,disordered
P13569,440,532,structured
P13569,533,538,disordered
P13569,539,541,structured
P13569,542,546,disordered
P13569,547,635,structured
P13569,636,648,disordered
P13569,649,653,structured
P13569,654,838,disordered
P13569,839,1192,structured
P13569,1193,1203,disordered
P13569,1204,1480,structured
P13647,1,167,disordered
P13647,168,349,structured
P13647,350,381,disordered
P13647,382,477,structured
P13647,478,590,disordered
P13674,1,150,structured
P13674,151,160,disordered
P13674,161,534,structured
P13693,1,10,structured
P13693,11,14,disordered
P13693,15,29,structured
P13693,30,31,disordered
P13693,32,36,structured
P13693,37,68,disordered
P13693,69,172,structured
P13848,1,1,structured
P13848,2,98,disordered
P14061,1,190,structured
P14061,191,199,disordered
P14061,200,285,structured
P14061,286,328,disordered
P14448,1,18,structured
P14448,19,44,disordered
P14448,45,238,structured
P14448,239,505,disordered
P14448,506,741,structured
P14598,1,3,disordered
P14598,4,150,structured
P14598,151,156,disordered
P14598,157,169,structured
P14598,170,172,disordered
P14598,173,212,structured
P14598,213,228,disordered
P14598,229,283,structured
P14598,284,285,disordered
P14598,286,295,structured
P14598,296,330,disordered
P14598,331,332,structured
P14598,333,340,disordered
P14598,341,342,structured
P14598,343,390,disordered
P14602,1,191,structured
P14602,192,209,disordered
P14635,1,78,disordered
P14635,79,164,structured
P14635,165,170,disordered
P14635,171,424,structured
P14635,425,433,disordered
P14653,1,169,structured
P14653,170,176,disordered
P14653,177,185,structured
P14653,186,206,disordered
P14653,207,301,structured
P14678,1,7,disordered
P14678,8,45,structured
P14678,46,64,disordered
P14678,65,86,structured
P14678,87,240,disordered
P14736,1,125,disordered
P14736,126,300,structured
P14736,301,303,disordered
P14736,304,515,structured
P14736,516,527,disordered
P14736,528,599,structured
P14736,600,605,disordered
P14736,606,629,structured
P14736,630,754,disordered
P14738,1,507,structured
P14738,508,547,disordered
P14738,548,638,structured
P14738,639,672,disordered
P14738,673,744,structured
P14738,745,874,disordered
P14738,875,1018,structured
P14859,1,200,disordered
P14859,201,277,structured
P14859,278,284,disordered
P14859,285,354,structured
P14859,355,384,disordered
P14859,385,436,structured
P14859,437,442,disordered
P14859,443,743,structured
P14867,1,350,structured
P14867,351,410,disordered
P14867,411,456,structured
P14868,1,20,disordered
P14868,21,162,structured
P14868,163,172,disordered
P14868,173,223,structured
P14868,224,247,disordered
P14868,248,272,structured
P14868,273,282,disordered
P14868,283,501,structured
P14907,1,608,disordered
P14907,609,823,structured
P14921,1,28,structured
P14921,29,49,disordered
P14921,50,243,structured
P14921,244,333,disordered
P14921,334,425,structured
P14921,426,441,disordered
P15056,1,431,structured
P15056,432,447,disordered
P15056,448,596,structured
P15056,597,614,disordered
P15056,615,766,structured
P15146,1,467,disordered
P15146,468,1861,structured
P15183,1,59,disordered
P15183,60,380,structured
P15273,1,19,structured
P15273,20,63,disordered
P15273,64,468,structured
P15309,1,247,structured
P15309,248,286,disordered
P15309,287,386,structured
P15311,1,129,structured
P15311,130,150,disordered
P15311,151,297,structured
P15311,298,586,disordered
P15374,1,146,structured
P15374,147,166,disordered
P15374,167,230,structured
P15382,1,23,structured
P15382,24,45,disordered
P15382,46,71,structured
P15382,72,91,disordered
P15382,92,106,structured
P15382,107,129,disordered
P15391,1,137,structured
P15391,138,152,disordered
P15391,153,556,structured
P15436,1,1006,structured
P15436,1007,1051,disordered
P15436,1052,1097,structured
P15442,1,664,structured
P15442,665,767,disordered
P15442,768,860,structured
P15442,861,882,disordered
P15442,883,920,structured
P15442,921,951,disordered
P15442,952,1518,structured
P15442,1519,1537,disordered
P15442,1538,1659,structured
P15498,1,129,structured
P15498,130,141,disordered
P15498,142,150,structured
P15498,151,155,disordered
P15498,156,180,structured
P15498,181,188,disordered
P15498,189,416,structured
P15498,417,419,disordered
P15498,420,457,structured
P15498,458,463,disordered
P15498,464,475,structured
P15498,476,481,disordered
P15498,482,564,structured
P15498,565,584,disordered
P15498,585,845,structured
P15825,1,29,structured
P15825,30,62,disordered
P15825,63,73,structured
P15825,74,348,disordered
P15848,1,405,structured
P15848,406,422,disordered
P15848,423,533,structured
P15865,1,219,disordered
P15927,1,44,disordered
P15927,45,108,structured
P15927,109,117,disordered
P15927,118,170,structured
P15927,171,270,disordered
P15941,1,920,structured
P15941,921,922,disordered
P15941,923,928,structured
P15941,929,931,disordered
P15941,932,1144,structured
P15941,1145,1152,disordered
P15941,1153,1183,structured
P15941,1184,1198,disordered
P15941,1199,1255,structured
P16006,1,62,structured
P16006,63,82,disordered
P16006,83,193,structured
P16009,1,345,structured
P16009,346,361,disordered
P16009,362,575,structured
P16035,1,208,structured
P16035,209,220,disordered
P16050,1,21,structured
P16050,22,162,disordered
P16050,163,662,structured
P16070,1,152,structured
P16070,153,178,disordered
P16070,179,668,structured
P16070,669,742,disordered
P16243,1,62,structured
P16243,63,79,disordered
P16243,80,636,structured
P16278,1,530,structured
P16278,531,544,disordered
P16278,545,647,structured
P16278,648,677,disordered
P16333,1,58,structured
P16333,59,108,disordered
P16333,109,377,structured
P16442,1,178,structured
P16442,179,194,disordered
P16442,195,354,structured
P16458,1,232,structured
P16458,233,385,disordered
P16471,1,235,structured
P16471,236,598,disordered
P16471,599,622,structured
P16860,1,77,disordered
P16860,78,134,structured
P16869,1,36,structured
P16869,37,57,disordered
P16869,58,729,structured
P17109,1,471,structured
P17109,472,488,disordered
P17109,489,556,structured
P17120,1,71,disordered
P17120,72,1184,structured
P17181,1,48,structured
P17181,49,58,disordered
P17181,59,329,structured
P17181,330,436,disordered
P17181,437,557,structured
P17405,1,48,structured
P17405,49,85,disordered
P17405,86,613,structured
P17405,614,631,disordered
P17480,1,546,structured
P17480,547,560,disordered
P17480,561,764,structured
P17810,1,283,structured
P17810,284,346,disordered
P17931,1,115,disordered
P17931,116,250,structured
P17947,1,117,structured
P17947,118,165,disordered
P17947,166,270,structured
P18065,1,311,structured
P18065,312,325,disordered
P18075,1,292,structured
P18075,293,327,disordered
P18075,328,431,structured
P18272,1,24,structured
P18272,25,240,disordered
P18272,241,599,structured
P18272,600,645,disordered
P18272,646,739,structured
P18615,1,138,structured
P18615,139,378,disordered
P18615,379,380,structured
P18827,1,22,structured
P18827,23,254,disordered
P18827,255,302,structured
P18827,303,310,disordered
P19250,1,24,structured
P19250,25,35,disordered
P19250,36,189,structured
P19339,1,110,structured
P19339,111,123,disordered
P19339,124,157,structured
P19339,158,167,disordered
P19339,168,200,structured
P19339,201,211,disordered
P19339,212,243,structured
P19339,244,253,disordered
P19339,254,354,structured
P19429,1,40,disordered
P19429,41,128,structured
P19429,129,164,disordered
P19429,165,166,structured
P19429,167,210,disordered
P19525,1,79,structured
P19525,80,100,disordered
P19525,101,169,structured
P19525,170,255,disordered
P19525,256,333,structured
P19525,334,357,disordered
P19525,358,374,structured
P19525,375,389,disordered
P19525,390,436,structured
P19525,437,465,disordered
P19525,466,482,structured
P19525,483,500,disordered
P19525,501,541,structured
P19525,542,551,disordered
P19554,1,38,structured
P19554,39,81,disordered
P19594,1,21,structured
P19594,22,64,disordered
P19594,65,158,structured
P19597,1,18,structured
P19597,19,105,disordered
P19597,106,397,structured
P19634,1,679,structured
P19634,680,815,disordered
P19827,1,34,structured
P19827,35,44,disordered
P19827,45,652,structured
P19827,653,672,disordered
P19827,673,911,structured
P19880,1,299,structured
P19880,300,322,disordered
P19880,323,564,structured
P19880,565,650,disordered
P19957,1,22,structured
P19957,23,60,disordered
P19957,61,117,structured
P19972,1,145,structured
P19972,146,222,disordered
P20220,1,73,structured
P20220,74,112,disordered
P20239,1,462,structured
P20239,463,484,disordered
P20239,485,713,structured
P20351,1,368,structured
P20351,369,379,disordered
P20435,1,71,disordered
P20435,72,155,structured
P20444,1,605,structured
P20444,606,672,disordered
P20592,1,92,disordered
P20592,93,598,structured
P20592,599,621,disordered
P20592,622,715,structured
P20676,1,1076,disordered
P20807,1,268,structured
P20807,269,320,disordered
P20807,321,821,structured
P20963,1,48,structured
P20963,49,164,disordered
P21109,1,10,structured
P21109,11,44,disordered
P21109,45,330,structured
P21109,331,355,disordered
P21246,1,31,structured
P21246,32,46,disordered
P21246,47,83,structured
P21246,84,95,disordered
P21246,96,132,structured
P21246,133,168,disordered
P21397,1,11,disordered
P21397,12,464,structured
P21397,465,527,disordered
P21401,1,153,structured
P21401,154,370,disordered
P21401,371,378,structured
P21401,379,395,disordered
P21401,396,439,structured
P21401,440,469,disordered
P21401,470,1197,structured
P21513,1,497,structured
P21513,498,1061,disordered
P21517,1,131,disordered
P21517,132,418,structured
P21517,419,430,disordered
P21517,431,604,structured
P21575,1,346,structured
P21575,347,356,disordered
P21575,357,393,structured
P21575,394,404,disordered
P21575,405,496,structured
P21575,497,517,disordered
P21575,518,628,structured
P21575,629,652,disordered
P21575,653,864,structured
P21580,1,149,structured
P21580,150,161,disordered
P21580,162,212,structured
P21580,213,228,disordered
P21580,229,790,structured
P21583,1,91,structured
P21583,92,103,disordered
P21583,104,126,structured
P21583,127,141,disordered
P21583,142,273,structured
P21734,1,149,structured
P21734,150,172,disordered
P21734,173,215,structured
P21736,1,54,disordered
P21736,55,106,structured
P21793,1,14,disordered
P21793,15,30,structured
P21793,31,51,disordered
P21793,52,360,structured
P21815,1,317,disordered
P21952,1,318,structured
P21952,319,342,disordered
P21952,343,449,structured
P22033,1,11,structured
P22033,12,35,disordered
P22033,36,750,structured
P22121,1,195,disordered
P22121,196,259,structured
P22121,260,273,disordered
P22121,274,677,structured
P22173,1,30,disordered
P22173,31,792,structured
P22173,793,845,disordered
P22179,1,58,disordered
P22179,59,144,structured
P22216,1,31,disordered
P22216,32,78,structured
P22216,79,86,disordered
P22216,87,134,structured
P22216,135,139,disordered
P22216,140,155,structured
P22216,156,190,disordered
P22216,191,200,structured
P22216,201,210,disordered
P22216,211,229,structured
P22216,230,240,disordered
P22216,241,263,structured
P22216,264,268,disordered
P22216,269,342,structured
P22216,343,359,disordered
P22216,360,367,structured
P22216,368,383,disordered
P22216,384,408,structured
P22216,409,410,disordered
P22216,411,424,structured
P22216,425,429,disordered
P22216,430,446,structured
P22216,447,449,disordered
P22216,450,453,structured
P22216,454,455,disordered
P22216,456,471,structured
P22216,472,475,disordered
P22216,476,490,structured
P22216,491,512,disordered
P22216,513,799,structured
P22216,800,802,disordered
P22216,803,809,structured
P22216,810,818,disordered
P22216,819,821,structured
P22219,1,169,structured
P22219,170,193,disordered
P22219,194,377,structured
P22219,378,401,disordered
P22219,402,807,structured
P22219,808,833,disordered
P22219,834,886,structured
P22219,887,985,disordered
P22219,986,1454,structured
P22449,1,367,structured
P22449,368,382,disordered
P22449,383,474,structured
P22470,1,610,disordered
P22473,1,506,disordered
P22515,1,773,structured
P22515,774,796,disordered
P22515,797,1024,structured
P22523,1,58,structured
P22523,59,76,disordered
P22523,77,1486,structured
P22531,1,1,structured
P22531,2,20,disordered
P22531,21,47,structured
P22531,48,72,disordered
P22543,1,225,structured
P22543,226,273,disordered
P22543,274,437,structured
P22543,438,477,disordered
P22543,478,875,structured
P22605,1,179,structured
P22605,180,209,disordered
P22605,210,442,structured
P22605,443,482,disordered
P22868,1,130,structured
P22868,131,146,disordered
P22868,147,162,structured
P22868,163,172,disordered
P22868,173,348,structured
P22943,1,109,disordered
P22995,1,83,disordered
P23110,1,38,structured
P23110,39,48,disordered
P23110,49,67,structured
P23110,68,87,disordered
P23110,88,141,structured
P23280,1,20,structured
P23280,21,31,disordered
P23280,32,308,structured
P23441,1,156,disordered
P23441,157,372,structured
P23443,1,421,structured
P23443,422,525,disordered
P23457,1,311,structured
P23457,312,322,disordered
P23588,1,96,disordered
P23588,97,171,structured
P23588,172,611,disordered
P23632,1,94,structured
P23632,95,107,disordered
P23677,1,186,structured
P23677,187,204,disordered
P23677,205,461,structured
P23771,1,303,structured
P23771,304,314,disordered
P23771,315,443,structured
P23873,1,72,structured
P23873,73,88,disordered
P24005,1,24,disordered
P24005,25,256,structured
P24005,257,269,disordered
P24005,270,295,structured
P24071,1,216,structured
P24071,217,229,disordered
P24071,230,287,structured
P24348,1,1035,structured
P24348,1036,1047,disordered
P24348,1048,1323,structured
P24385,1,24,disordered
P24385,25,255,structured
P24385,256,295,disordered
P24522,1,16,disordered
P24522,17,104,structured
P24522,105,118,disordered
P24522,119,165,structured
P24588,1,88,structured
P24588,89,92,disordered
P24588,93,299,structured
P24588,300,427,disordered
P24785,1,164,disordered
P24785,165,310,structured
P24785,311,321,disordered
P24785,322,1158,structured
P24785,1159,1293,disordered
P24864,1,95,structured
P24864,96,102,disordered
P24864,103,359,structured
P24864,360,378,disordered
P24864,379,410,structured
P24937,1,24,structured
P24937,25,250,disordered
P25299,1,126,structured
P25299,127,232,disordered
P25299,233,296,structured
P25344,1,186,structured
P25344,187,249,disordered
P25344,250,346,structured
P25368,1,105,structured
P25368,106,119,disordered
P25368,120,297,structured
P25490,1,295,disordered
P25490,296,408,structured
P25490,409,414,disordered
P25638,1,91,structured
P25638,92,111,disordered
P25644,1,4,structured
P25644,5,24,disordered
P25644,25,54,structured
P25644,55,79,disordered
P25644,80,421,structured
P25644,422,469,disordered
P25644,470,796,structured
P25814,1,116,disordered
P25891,1,162,structured
P25891,163,179,disordered
P25891,180,300,structured
P25916,1,105,structured
P25916,106,240,disordered
P25916,241,324,structured
P26196,1,80,structured
P26196,81,93,disordered
P26196,94,295,structured
P26196,296,307,disordered
P26196,308,393,structured
P26196,394,400,disordered
P26196,401,423,structured
P26196,424,430,disordered
P26196,431,462,structured
P26196,463,483,disordered
P26285,1,31,disordered
P26285,32,451,structured
P26285,452,531,disordered
P26332,1,384,structured
P26332,385,400,disordered
P26332,401,442,structured
P26332,443,459,disordered
P26332,460,476,structured
P26368,1,83,structured
P26368,84,112,disordered
P26368,113,140,structured
P26368,141,144,disordered
P26368,145,230,structured
P26368,231,259,disordered
P26368,260,475,structured
P26447,1,90,structured
P26447,91,101,disordered
P26477,1,97,disordered
P27058,1,200,disordered
P27177,1,24,structured
P27177,25,134,disordered
P27177,135,199,structured
P27177,200,217,disordered
P27177,218,273,structured
P27321,1,186,structured
P27321,187,285,disordered
P27321,286,570,structured
P27321,571,664,disordered
P27321,665,713,structured
P27392,1,56,structured
P27392,57,93,disordered
P27392,94,117,structured
P27469,1,103,disordered
P27472,1,401,structured
P27472,402,413,disordered
P27472,414,639,structured
P27472,640,705,disordered
P27682,1,24,structured
P27682,25,210,disordered
P27695,1,43,disordered
P27695,44,318,structured
P27797,1,17,structured
P27797,18,417,disordered
P27913,1,13,structured
P27913,14,23,disordered
P27913,24,791,structured
P27986,1,451,disordered
P27986,452,509,structured
P27986,510,520,disordered
P27986,521,579,structured
P27986,580,724,disordered
P28023,1,18,disordered
P28023,19,107,structured
P28023,108,191,disordered
P28023,192,1280,structured
P28300,1,21,structured
P28300,22,168,disordered
P28300,169,417,structured
P28307,1,151,disordered
P28324,1,2,disordered
P28324,3,91,structured
P28324,92,156,disordered
P28324,157,431,structured
P28472,1,337,structured
P28472,338,439,disordered
P28472,440,473,structured
P28583,1,328,structured
P28583,329,342,disordered
P28583,343,508,structured
P28698,1,13,disordered
P28698,14,734,structured
P28827,1,588,structured
P28827,589,742,disordered
P28827,743,1452,structured
P29083,1,9,disordered
P29083,10,112,structured
P29083,113,125,disordered
P29083,126,164,structured
P29083,165,174,disordered
P29083,175,196,structured
P29083,197,217,disordered
P29083,218,335,structured
P29083,336,393,disordered
P29083,394,432,structured
P29083,433,439,disordered
P29131,1,67,structured
P29131,68,79,disordered
P29131,80,93,structured
P29131,94,116,disordered
P29131,117,123,structured
P29131,124,215,disordered
P29131,216,319,structured
P29274,1,290,structured
P29274,291,412,disordered
P29317,1,760,structured
P29317,761,777,disordered
P29317,778,976,structured
P29375,1,183,structured
P29375,184,360,disordered
P29375,361,1690,structured
P29536,1,298,structured
P29536,299,313,disordered
P29536,314,600,structured
P29539,1,99,structured
P29539,100,184,disordered
P29539,185,684,structured
P29539,685,693,disordered
P29539,694,1243,structured
P29539,1244,1253,disordered
P29539,1254,1272,structured
P29539,1273,1321,disordered
P29539,1322,1751,structured
P29539,1752,1771,disordered
P29539,1772,1772,structured
P29539,1773,1860,disordered
P29539,1861,1909,structured
P29539,1910,1916,disordered
P29590,1,93,structured
P29590,94,104,disordered
P29590,105,545,structured
P29590,546,574,disordered
P29590,575,882,structured
P29617,1,1613,structured
P29617,1614,1626,disordered
P29617,1627,1703,structured
P30130,1,69,disordered
P30130,70,498,structured
P30130,499,518,disordered
P30130,519,878,structured
P30185,1,186,disordered
P30260,1,5,disordered
P30260,6,170,structured
P30260,171,458,disordered
P30260,459,681,structured
P30260,682,691,disordered
P30260,692,766,structured
P30260,767,824,disordered
P30273,1,39,structured
P30273,40,60,disordered
P30273,61,86,structured
P30291,1,435,structured
P30291,436,455,disordered
P30291,456,646,structured
P30307,1,132,structured
P30307,133,134,disordered
P30307,135,206,structured
P30307,207,244,disordered
P30307,245,269,structured
P30307,270,279,disordered
P30307,280,379,structured
P30307,380,381,disordered
P30307,382,448,structured
P30307,449,462,disordered
P30307,463,473,structured
P30328,1,24,disordered
P30328,25,437,structured
P30518,1,342,structured
P30518,343,371,disordered
P30531,1,46,disordered
P30531,47,577,structured
P30531,578,599,disordered
P30566,1,282,structured
P30566,283,294,disordered
P30566,295,474,structured
P30566,475,484,disordered
P30793,1,57,disordered
P30793,58,250,structured
P30996,1,204,structured
P30996,205,214,disordered
P30996,215,248,structured
P30996,249,260,disordered
P30996,261,415,structured
P30996,416,439,disordered
P30996,440,1274,structured
P31087,1,46,structured
P31087,47,58,disordered
P31087,59,67,structured
P31087,68,80,disordered
P31087,81,81,structured
P31109,1,93,disordered
P31109,94,117,structured
P31168,1,265,disordered
P31321,1,13,disordered
P31321,14,58,structured
P31321,59,81,disordered
P31321,82,381,structured
P31324,1,103,disordered
P31324,104,393,structured
P31324,394,416,disordered
P31327,1,561,structured
P31327,562,623,disordered
P31327,624,778,structured
P31327,779,792,disordered
P31327,793,1500,structured
P31431,1,18,structured
P31431,19,150,disordered
P31431,151,170,structured
P31431,171,198,disordered
P31751,1,142,structured
P31751,143,146,disordered
P31751,147,188,structured
P31751,189,202,disordered
P31751,203,294,structured
P31751,295,313,disordered
P31751,314,440,structured
P31751,441,481,disordered
P31896,1,27,disordered
P31896,28,639,structured
P32004,1,1143,structured
P32004,1144,1257,disordered
P32120,1,350,structured
P32120,351,420,disordered
P32131,1,444,structured
P32131,445,457,disordered
P32170,1,49,structured
P32170,50,64,disordered
P32170,65,419,structured
P32337,1,79,structured
P32337,80,90,disordered
P32337,91,1089,structured
P32357,1,152,structured
P32357,153,171,disordered
P32357,172,355,structured
P32499,1,720,disordered
P32504,1,956,disordered
P32521,1,1190,structured
P32521,1191,1480,disordered
P32566,1,339,structured
P32566,340,505,disordered
P32628,1,76,structured
P32628,77,147,disordered
P32628,148,184,structured
P32628,185,265,disordered
P32628,266,309,structured
P32628,310,398,disordered
P32684,1,252,structured
P32684,253,290,disordered
P32773,1,209,structured
P32773,210,240,disordered
P32773,241,286,structured
P32774,1,88,structured
P32774,89,103,disordered
P32774,104,122,structured
P32776,1,63,structured
P32776,64,85,disordered
P32776,86,121,structured
P32776,122,166,disordered
P32776,167,393,structured
P32776,394,412,disordered
P32776,413,446,structured
P32776,447,461,disordered
P32776,462,517,structured
P32776,518,535,disordered
P32776,536,642,structured
P32851,1,9,structured
P32851,10,26,disordered
P32851,27,184,structured
P32851,185,267,disordered
P32851,268,288,structured
P33128,1,121,structured
P33128,122,132,disordered
P33128,133,246,structured
P33309,1,47,structured
P33309,48,59,disordered
P33309,60,386,structured
P33411,1,197,structured
P33411,198,217,disordered
P33411,218,247,structured
P33411,248,251,disordered
P33734,1,260,structured
P33734,261,275,disordered
P33734,276,552,structured
P33897,1,1,structured
P33897,2,63,disordered
P33897,64,352,structured
P33897,353,375,disordered
P33897,376,436,structured
P33897,437,461,disordered
P33897,462,683,structured
P33897,684,745,disordered
P34087,1,56,structured
P34087,57,68,disordered
P34087,69,171,structured
P34257,1,103,structured
P34257,104,135,disordered
P34257,136,329,structured
P34704,1,164,structured
